family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,name
Boraginaceae,Tournefortia,gracillima,Vaupel,tax. nov.,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 183. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 183,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,255482-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=183&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Tournefortia_gracillima
Boraginaceae,Tournefortia,lanuginosa,Vaupel,tax. nov.,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 183. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 183,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,255494-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=183&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Tournefortia_lanuginosa
Boraginaceae,Tournefortia,restingicola,Vaupel,tax. nov.,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 184. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 184,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,255526-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=184&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Tournefortia_restingicola
Boraginaceae,Tournefortia,speciosa,Vaupel,tax. nov.,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 185. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 185,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,255539-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=185&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Tournefortia_speciosa
Boraginaceae,Tournefortia,xapuryensis,Vaupel,tax. nov.,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 186. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 186,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,255558-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=186&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Tournefortia_xapuryensis
Bromeliaceae,Aechmea,correia-arauji,E.Pereira & Moutinho,tax. nov.,spec.,FALSE,"Bradea 3(12): 85 (-86), fig. 1980 ",Bradea,1980,"3(12): 85 (-86), fig",1276-2,FALSE,holotype HB,L.K.Correia de Araujo,11,NA,"Bahia (Brazil, Southern America)",NA,5404-2,TRUE,NA,NA,NA,NA,Aechmea_correia-arauji
Bromeliaceae,Aechmea,emmerichii,Leme,tax. nov.,spec.,FALSE,"Bradea 4(39): 309 (-310), fig. 1987 ",Bradea,1987,"4(39): 309 (-310), fig",1276-2,FALSE,holotype HB,A.Seidel,1048,NA,Brazil (Southern America),NA,271686-2,TRUE,NA,NA,NA,NA,Aechmea_emmerichii
Bromeliaceae,Aechmea,limae,Leme,tax. nov.,spec.,FALSE,"Phytotaxa 16: 9(-10; fig. 2C-E, 3N-Q). 2011 [4 Feb 2011] ",Phytotaxa,2011,"16: 9(-10; fig. 2C-E, 3N-Q)",20011462-1,FALSE,holotype RB,Leme,6307,Mar 2010,"Bahia (Brazil Northeast, Brazil, Southern America)","Ituberá, Fazenda Michelin, Sapucaia, Mata do Pacangê",77110391-1,TRUE,NA,4 Feb 2011,"Ending of the specific epitet limai was corrected to limae in according with Art. 60.11 Note 4, Ex. 29 and Rec. 60.C.1a of the ICBN (2006)",NA,Aechmea_limae
Bromeliaceae,Aechmea,linharesiorum,Leme,tax. nov.,spec.,FALSE,"Harvard Pap. Bot. 4(1): 145 (-147, fig. 8). 1999 [8 Sep 1999] ",Harvard Pap. Bot.,1999,"4(1): 145 (-147, fig. 8)",10651-2,FALSE,holotype HB,E.M.C.Leme,2791,NA,"Santa Terezinha, Pedra Branca, Bahia (Brazil, Southern America)",NA,318702-2,TRUE,NA,8 Sep 1999,"[Gandhi 27 Sep 1999] As linharesii; Leme stated (p. 146) that the epithet honors Sandra and Adilson Linhares. The type collection, originally collected by Sandra Linhares and Roberto Menescal in Nov 1994, flowered in cultivation.",NA,Aechmea_linharesiorum
Bromeliaceae,Aechmea,roberto-anselmi,E.Pereira & Leme,tax. nov.,spec.,FALSE,J. Bromeliad Soc. 35: 171 (-172). 1985 ,J. Bromeliad Soc.,1985,35: 171 (-172),3393-2,FALSE,holotype HB,E.M.C.Leme,94,NA,Brazil (Southern America),NA,271753-2,TRUE,NA,NA,NA,NA,Aechmea_roberto-anselmi
Bromeliaceae,Alcantarea,roberto-kautskyi,Leme,tax. nov.,spec.,FALSE,"Harvard Pap. Bot. 4(1): 148 (-150, fig. 10). 1999 [8 Sep 1999] ",Harvard Pap. Bot.,1999,"4(1): 148 (-150, fig. 10)",10651-2,FALSE,holotype HB,R.A.Kautsky,1053,NA,"Baixo Gandu, Espirito Santo (Brazil, Southern America)",NA,318704-2,TRUE,NA,8 Sep 1999,"[Gandhi 27 Sep 1999] The type collection, originally collected by W. Zaslawski & E. Colnago, flowered in cultivation.",NA,Alcantarea_roberto-kautskyi
Bromeliaceae,Ananas,genesio-linesii,Reitz,tax. nov.,spec.,FALSE,"Bull. Bromeliad Soc. 18: 109, figs. 1968 ",Bull. Bromeliad Soc.,1968,"18: 109, figs",5109-2,FALSE,NA,NA,NA,NA,"Distrito Federal (Brazil, Southern America)",NA,12332-2,TRUE,NA,NA,NA,NA,Ananas_genesio-linesii
Bromeliaceae,Anoplophytum,binoti,É.Morren ex Baker,tax. nov.,spec.,FALSE,Handb. Bromel. 200. 1889 [Aug-Oct 1889] In synon,Handb. Bromel.,1889,200,3845-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,14501-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=200&rft_id=http://www.biodiversitylibrary.org/bibliography/51681&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Aug-Oct 1889,NA,In synon,Anoplophytum_binoti
Bromeliaceae,Bakeria,tillandsioides,André,tax. nov.,spec.,FALSE,"Rev. Hort. [Paris]. 61: 84, tab. 1889 ",Rev. Hort. [Paris].,1889,"61: 84, tab",1212-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,28762-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=84&rft.volume=61&rft_id=http://www.biodiversitylibrary.org/bibliography/109772&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Bakeria_tillandsioides
Bromeliaceae,Billbergia,celeriana,Baker,tax. nov.,spec.,FALSE,Handb. Bromel. 41. 1889 [Aug-Oct 1889] ,Handb. Bromel.,1889,41,3845-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,33114-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=41&rft_id=http://www.biodiversitylibrary.org/bibliography/51681&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Aug-Oct 1889,NA,NA,Billbergia_celeriana
Bromeliaceae,Billbergia,claudioi,Leme,tax. nov.,spec.,TRUE,Bradea 4(39): 314 (1987). ,Bradea,1987,4(39): 314 (1987),1276-2,FALSE,NA,NA,NA,NA,Brazil.,NA,933616-1,TRUE,NA,1987,NA,NA,Billbergia_claudioi
Bromeliaceae,Billbergia,richteriana,E.Pereira,tax. nov.,spec.,FALSE,"Bradea 1(29): 315, fig. 1973 ",Bradea,1973,"1(29): 315, fig",1276-2,FALSE,holotype HB,Rudolph Richter (Germany),s/n,NA,"Amazonas (Brazil, Southern America)",NA,33185-2,TRUE,NA,NA,NA,NA,Billbergia_richteriana
Bromeliaceae,Billbergia,rubicunda,Mez,tax. nov.,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 14: 244. 1916 ,Repert. Spec. Nov. Regni Veg.,1916,14: 244,788-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,33188-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/243871&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Billbergia_rubicunda
Bromeliaceae,Bromelia,ferox,"Esteves, Hofacker & Scharf",tax. nov.,spec.,FALSE,Bromelie 2014(2): 87. ,Bromelie,2014,2014(2): 87,16760-2,FALSE,holotype UFG 47-926,E.Esteves Pereira,E-507,Nov 2010,"Minas Gerais (Brazil Southeast, Brazil, Southern America)","Montezuma, North of Minas Gerais State, along the road to Mortugaba, Bahia, in open Cerrado vegetation, 1080 m",77142289-1,TRUE,NA,NA,NA,NA,Bromelia_ferox
Bromeliaceae,Bromelia,rhodocincta,Brongn. ex Baker,tax. nov.,spec.,FALSE,Handb. Bromel. 11. 1889 [Aug-Oct 1889] ,Handb. Bromel.,1889,11,3845-2,FALSE,NA,NA,NA,NA,"Bahia (Brazil, Southern America)",NA,36887-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=11&rft_id=http://www.biodiversitylibrary.org/bibliography/51681&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Aug-Oct 1889,NA,NA,Bromelia_rhodocincta
Bromeliaceae,Canistrum,binoti,Mez,tax. nov.,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 16: 5. 1919 ,Repert. Spec. Nov. Regni Veg.,1919,16: 5,788-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,44384-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/185629&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Canistrum_binoti
Bromeliaceae,Canistrum,camacaensis,Martinelli & Leme,tax. nov.,spec.,FALSE,"Bradea 4(33): 256 (-257), fig. 1986 ",Bradea,1986,"4(33): 256 (-257), fig",1276-2,FALSE,holotype RB,T.S.dos Santos,1445,NA,"Bahia (Brazil, Southern America)",NA,274014-2,TRUE,NA,NA,NA,NA,Canistrum_camacaensis
Bromeliaceae,Canistrum,exiguum,E.Pereira & Leme,tax. nov.,spec.,FALSE,"Bradea 4: 165, fig. 1985 ",Bradea,1985,"4: 165, fig",1276-2,FALSE,holotype SP," Kuhn,M.Kuhlmann",1765,NA,"Sao Paulo (Brazil, Southern America)",NA,274015-2,TRUE,NA,NA,NA,NA,Canistrum_exiguum
Bromeliaceae,Cottendorfia,dendritica,L.B.Sm.,tax. nov.,spec.,FALSE,"Mem. New York Bot. Gard. 18: 31, fig. 1969 ",Mem. New York Bot. Gard.,1969,"18: 31, fig",719-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,275168-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1969&rft.spage=31&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Cottendorfia_dendritica
Bromeliaceae,Cryptanthus,apiculatantherus,"D.M.C.Ferreira, E.M.Almeida & Louzada",tax. nov.,spec.,FALSE,Phytotaxa 523(1): 100. 2021 [15 Oct 2021] [epublished],Phytotaxa,2021,523(1): 100,20011462-1,FALSE,holotype UFP,E. M. Almeida,2757,24 Jan 2019,"Bahia (Brazil Northeast, Brazil, Southern America)","Itacaré, Serra dos Vinháticos, 124 m",77221469-1,TRUE,NA,15 Oct 2021,doi:10.11646/phytotaxa.523.1.6 The specific epithet refers to the apiculate apices of the anthers.,[epublished],Cryptanthus_apiculatantherus
Bromeliaceae,Cryptanthus,argyrophyllus,Leme,tax. nov.,spec.,FALSE,Cryptanthus Soc. J. 16(1): 12 (-14; fig. 1). 2001 [Jan-Mar 2001] ,Cryptanthus Soc. J.,2001,16(1): 12 (-14; fig. 1),3096-2,FALSE,holotype HB,E.M.C.Leme,4872,NA,"Santa Cruz da Vitória, Bahia (Brazil, Southern America)",NA,321197-2,FALSE,NA,Jan-Mar 2001,"[Gandhi 7 Jun 2001] Type collection, originally collected by E. Colnago, flowered in cultivation",NA,Cryptanthus_argyrophyllus
Bromeliaceae,Cryptanthus,brevibracteatus,D.M.C.Ferreira & Louzada,tax. nov.,spec.,FALSE,Phytotaxa 523(1): 107. 2021 [15 Oct 2021] [epublished],Phytotaxa,2021,523(1): 107,20011462-1,FALSE,holotype UFP;isotype CEPEC;isotype RB,L. Daneu,744,29 Oct 2020,"Bahia (Brazil Northeast, Brazil, Southern America)","Boa Nova, Fazenda Cotermaia, 781 m",77221470-1,TRUE,NA,15 Oct 2021,doi:10.11646/phytotaxa.523.1.6 The specific epithet refers to the shorter floral bracts compared to the other species of the genus.,[epublished],Cryptanthus_brevibracteatus
Bromeliaceae,Cryptanthus,burle-marxii,Leme,tax. nov.,spec.,FALSE,Cryptanthus Soc. J. 5(1): 12 (1990). ,Cryptanthus Soc. J.,1990,5(1): 12 (1990),NA,FALSE,NA,NA,NA,NA,Brazil Northeast (Pernambuco).,NA,983649-1,TRUE,NA,1990,NA,NA,Cryptanthus_burle-marxii
Bromeliaceae,Cryptanthus,euglossinii,E.D.S.Almeida & Leme,tax. nov.,spec.,FALSE,Rodriguésia 73(e02092020): 2. 2022 [epublished],Rodriguésia,2022,73(e02092020): 2,1167-2,FALSE,holotype HVASF;isotype RB,E.D.S.Almeida,101,12 Jun 2017,"Bahia (Brazil Northeast, Brazil, Southern America)","Miguel Calmon, trail to the waterfall Véu de Noiva, 669 m",77319979-1,FALSE,NA,NA,doi:10.1590/2175-7860202273073 Etymology: 'The epithet euglossinii refers to the observed phenomenon of male euglossine bees (Euglossini) visiting the flowers'.,[epublished],Cryptanthus_euglossinii
Bromeliaceae,Cryptanthus,flesheri,E.H.Souza & Leme,tax. nov.,spec.,FALSE,"Phytotaxa 523(2): 181. 2021 [20 Oct 2021] [epublished] , as 'flesherii'",Phytotaxa,2021,523(2): 181,20011462-1,FALSE,holotype HURB;isotype RB,E.H. Souza,180,27 Feb 2021,"Bahia (Brazil Northeast, Brazil, Southern America)","Igrapíuna, BA 001, Mata de Vila 5, Trilha Principal, Reserva Ecológica Michelin, 171 m",77221501-1,TRUE,NA,20 Oct 2021,"doi:10.11646/phytotaxa.523.2.5 The specific epithet honours the ecologist Kevin Michael Flesher, Director of the Reserva Ecológica Michelin and responsible for the conservation and research management of the area where this new species was discovered.","[epublished] , as 'flesherii'",Cryptanthus_flesheri
Bromeliaceae,Cryptanthus,lutandensis,E.H.Souza & Leme,tax. nov.,spec.,FALSE,Phytotaxa 523(2): 184. 2021 [20 Oct 2021] [epublished],Phytotaxa,2021,523(2): 184,20011462-1,FALSE,holotype HURB;isotype RB,"E.H. Souza, M.M. Leodegário, J.G.S. Santos &amp; A. Ferreira",212,4 Oct 2019,"Bahia (Brazil Northeast, Brazil, Southern America)","Pindobaçu, Lutanda, Serra da Fumaça, parte superior do Poço das Estrelas, próximo ao acampamento, 870 m",77221502-1,TRUE,NA,20 Oct 2021,doi:10.11646/phytotaxa.523.2.5,[epublished],Cryptanthus_lutandensis
Bromeliaceae,Cryptanthus,pirambuensis,D.M.C.Ferreira & Louzada,tax. nov.,spec.,FALSE,Phytotaxa 571(1): 66. 2022 [1 Nov 2022] [epublished],Phytotaxa,2022,571(1): 66,20011462-1,FALSE,holotype UFP,D.Cavalcanti &amp; E.Ferreira,904,18 Apr 2018,"Sergipe (Brazil Northeast, Brazil, Southern America)","Pirambu, Mata de Sambaíba, 41 m",77307616-1,TRUE,NA,1 Nov 2022,doi:10.11646/phytotaxa.571.1.5,[epublished],Cryptanthus_pirambuensis
Bromeliaceae,Cryptanthus,roberto-kautskyi,Leme,tax. nov.,spec.,FALSE,Cryptanthus Soc. J. 6(3): 12 (1991). ,Cryptanthus Soc. J.,1991,6(3): 12 (1991),NA,FALSE,NA,NA,NA,NA,Brazil Southeast (Espírito Santo).,NA,983820-1,TRUE,NA,1991,NA,NA,Cryptanthus_roberto-kautskyi
Bromeliaceae,Cryptanthus,robsonianus,Leme,tax. nov.,spec.,FALSE,J. Bromeliad Soc. 64(3): 150. 2014 [Oct 2014] ,J. Bromeliad Soc.,2014,64(3): 150,3393-2,FALSE,holotype RB;isotype HB,"E.Leme, R.Lopes &amp; V.Leme",8895,20 Jun 2014,"Espírito Santo (Brazil Southeast, Brazil, Southern America)","Jaguaré, Palmitinho, Mussununga Córrego do Mosquito, near Fazenda Alegre, 15 m",77145188-1,TRUE,NA,Oct 2014,NA,NA,Cryptanthus_robsonianus
Bromeliaceae,Cryptanthus,ruthae,Philcox,tax. nov.,spec.,FALSE,"Kew Bull. 47(2): 268, fig. 5. 1992 [29 Jun 1992] ",Kew Bull.,1992,"47(2): 268, fig. 5",987-2,FALSE,holotype CEPEC;isotype K,Roger Harley et al.,18507,NA,"Bahia (Brazil, Southern America)",NA,300656-2,TRUE,NA,29 Jun 1992,NA,NA,Cryptanthus_ruthae
Bromeliaceae,Cryptanthus,santosii,Leme & E.H.Souza,tax. nov.,spec.,FALSE,Phytotaxa 523(2): 186. 2021 [20 Oct 2021] [epublished],Phytotaxa,2021,523(2): 186,20011462-1,FALSE,holotype RB;isotype HURB,"E. Leme, J.E. Santos &amp; E.H. Souza",9835,12 Oct 2019,"Bahia (Brazil Northeast, Brazil, Southern America)","Belmonte, BA-275, near to Rio Preto, entrance to the right toward Rio do BU, Comunidade do Canta Galo, 75 m",77221503-1,TRUE,NA,20 Oct 2021,"doi:10.11646/phytotaxa.523.2.5 The name honours its collector, João Eduardo dos Santos, responsible for the preservation of an important fragment of Atlantic Forest in the county of Itapebi, Bahia state, and responsible for several botanical discoveries.",[epublished],Cryptanthus_santosii
Bromeliaceae,Cryptanthus,solidadeanus,Leme & E.H.Souza,tax. nov.,spec.,FALSE,Phytotaxa 523(2): 188. 2021 [20 Oct 2021] [epublished],Phytotaxa,2021,523(2): 188,20011462-1,FALSE,holotype HURB;isotype RB;isotype SEL,E.H. Souza &amp; M.S.O. Santos,327,18 Jun 2017,"Bahia (Brazil Northeast, Brazil, Southern America)","Brejões, Distrito de Serrana, Fazenda Camaçari, Mata Camaçari, 875 m",77221505-1,TRUE,NA,20 Oct 2021,"doi:10.11646/phytotaxa.523.2.5 The name honours the local conservationist Maria da Solidade Oliveira da Silva, who called our attention to the high biodiversity in the forest fragments of the Distrito de Serrana, now under serious threat by the expansion of agricultural and cattle breeding activities.",[epublished],Cryptanthus_solidadeanus
Bromeliaceae,Cryptanthus,suaveolens,É.Morren in Baker,tax. nov.,spec.,FALSE,Handb. Bromel. 15. 1889 [Aug-Oct 1889] ,Handb. Bromel.,1889,15,3845-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,71661-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=15&rft_id=http://www.biodiversitylibrary.org/bibliography/51681&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Aug-Oct 1889,NA,NA,Cryptanthus_suaveolens
Bromeliaceae,Cryptanthus,vinosibracteatus,D.M.C.Ferreira & Louzada,tax. nov.,spec.,FALSE,Phytotaxa 571(1): 70. 2022 [1 Nov 2022] [epublished],Phytotaxa,2022,571(1): 70,20011462-1,FALSE,holotype UFP,D.Cavalcanti &amp; L.Daneu,834,17 Jul 2019,"Bahia (Brazil Northeast, Brazil, Southern America)","Itapetinga, Fazenda Santa Cruz, antiga propriedade de Salvador, atualmente de Vardão, 308 m",77307617-1,TRUE,NA,1 Nov 2022,doi:10.11646/phytotaxa.571.1.5,[epublished],Cryptanthus_vinosibracteatus
Bromeliaceae,Dyckia,altoana,P.J.Braun & K.-H.Tank,tax. nov.,spec.,FALSE,Bromelie 2021(3): 135. ,Bromelie,2021,2021(3): 135,16760-2,FALSE,holotype HAS 97.657,K.-H.Tank,1917,11 Oct 2019,"Goiás (Brazil West-Central, Brazil, Southern America)","Northern part of Estado Goiás, south of Alto Paraiso de Goiás, c. 780 m",77235220-1,TRUE,NA,NA,The specific epithet refers to the habitat near the city of Alto Paraiso de Goiás.,NA,Dyckia_altoana
Bromeliaceae,Dyckia,burle-marxii,L.B.Sm. & Read,tax. nov.,spec.,FALSE,Phytologia 38: 137 (-138). 1977 ,Phytologia,1977,38: 137 (-138),1034-2,FALSE,holotype HB,R.Burle-Marx,s. n,NA,Brazil (Southern America),NA,86216-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1977&rft.spage=137&rft.volume=38&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Dyckia_burle-marxii
Bromeliaceae,Dyckia,desmetiana,Baker,tax. nov.,spec.,FALSE,Bot. Mag. 120: t. 7340. 1894 ,Bot. Mag.,1894,120: t. 7340,864-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,86233-2,TRUE,NA,NA,NA,NA,Dyckia_desmetiana
Bromeliaceae,Dyckia,inconspicua,P.J.Braun & K.-H.Tank,tax. nov.,spec.,FALSE,Bromelie 2021(3): 101. ,Bromelie,2021,2021(3): 101,16760-2,FALSE,holotype HAS 97.656;isotype HAS 97.655,K.-H.Tank,1916,10 Oct 2019,"Goiás (Brazil West-Central, Brazil, Southern America)","Northeast of Estado Goiás, north of Teresina de Goiás, c. 440 m",77235217-1,TRUE,NA,NA,The specific epithet refers to the inconspicuous morphology and growth in the habitat.,NA,Dyckia_inconspicua
Bromeliaceae,Dyckia,joanae-marcioi,"P.J.Braun, Esteves & Scharf",tax. nov.,spec.,FALSE,Bromelie 2008(1): 36 (33-46; figs.). ,Bromelie,2008,2008(1): 36 (33-46; figs.),16760-2,FALSE,holotype UFG;isotype HAL 103321,E.Esteves Pereira &amp; P.J.Braun,493,27 Aug 1999,"Minas Gerais (Brazil Southeast, Brazil, Southern America)","In montibus prope urbem Mato Verde, c. 900m",77091507-1,TRUE,NA,NA,NA,NA,Dyckia_joanae-marcioi
Bromeliaceae,Dyckia,magnifica,Büneker & Mariath,tax. nov.,spec.,FALSE,Phytotaxa 595(2): 177. 2023 [5 May 2023] [epublished],Phytotaxa,2023,595(2): 177,20011462-1,FALSE,holotype HDCF,"H.M.Büneker, R.C.Pontes &amp; J.C.Silva",616,8 Feb 2017,"Rio Grande do Sul (Brazil South, Brazil, Southern America);Santa Catarina (Brazil South, Brazil, Southern America);","Santa Catarina: Abdon Batista, Perau do Macaco Branco",77313428-1,FALSE,NA,5 May 2023,"doi:10.11646/phytotaxa.595.2.4 Etymology: 'The specific epithet “magnifica”, reflects the beauty of the new species. This epithet was created and disseminated by the Dyckia cultivation enthusiast Constantino Gastaldi, who distributed specimens of it to several collectors and botanical collections under this name'.",[epublished],Dyckia_magnifica
Bromeliaceae,Dyckia,marnier-lapostollei,L.B.Sm.,tax. nov.,spec.,FALSE,Bull. Bromeliad Soc. 16: 102 (-103; fig.). 1966 ,Bull. Bromeliad Soc.,1966,16: 102 (-103; fig.),5109-2,FALSE,holotype HEID,L.Horst,s.n.,1965,"Minas Gerais (Brazil, Southern America)",Diamantina,86295-2,TRUE,NA,NA,NA,NA,Dyckia_marnier-lapostollei
Bromeliaceae,Dyckia,mello-barretoi,L.B.Sm.,tax. nov.,spec.,FALSE,"Phytologia 7: 109, tab. 1, fig. 16-19. 1960 ",Phytologia,1960,"7: 109, tab. 1, fig. 16-19",1034-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,86296-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1960&rft.spage=109&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Dyckia_mello-barretoi
Bromeliaceae,Encholirium,josinoi-narcisae,P.J.Braun & Esteves,tax. nov.,spec.,FALSE,Bromelie 2018(1): 33. ,Bromelie,2018,2018(1): 33,16760-2,FALSE,holotype UFG 60.896,E.Esteves Pereira,E-788,NA,"Goiás (Brazil West-Central, Brazil, Southern America)","Municipio Monte Alegre de Goiás, 570 m",77179027-1,TRUE,NA,NA,NA,NA,Encholirium_josinoi-narcisae
Bromeliaceae,Encholirium,pierre-braunii,Esteves,tax. nov.,spec.,FALSE,Bromelie 2017(2): 83. ,Bromelie,2017,2017(2): 83,16760-2,FALSE,holotype UFG 50.535,E.Esteves Pereira,E-489,NA,"Bahia (Brazil Northeast, Brazil, Southern America)","Municipality of Serra do Ramalho, west of the Rio São Francisco, 740 m",77165333-1,TRUE,NA,NA,Named for Dr. Pierre Braun.,NA,Encholirium_pierre-braunii
Bromeliaceae,Forzzaea,bahiana,"Engels, E.C.Smidt & Leme",tax. nov.,spec.,FALSE,Phytotaxa 618(2): 203. 2023 [3 Oct 2023] [epublished],Phytotaxa,2023,618(2): 203,20011462-1,FALSE,holotype UPCB,M.E.Engels,10342,14 Jan 2023,"Bahia (Brazil Northeast, Brazil, Southern America)","Ibitiara, summit of the hill, on conglomerate flat rocky outcrops in the Campos Rupestres in the Caatinga domain",77328111-1,FALSE,NA,3 Oct 2023,doi:10.11646/phytotaxa.618.2.10,[epublished],Forzzaea_bahiana
Bromeliaceae,Fosterella,batistana,"Ibisch, Leme & J.Peters",tax. nov.,spec.,FALSE,"Selbyana 29(2): 183 (-185; figs. 1, 4-5). 2009 [dt. 2008; issued 7 Jan 2009] ",Selbyana,2009,"29(2): 183 (-185; figs. 1, 4-5)",1216-2,FALSE,holotype HB;isotype SEL,E. M. C. Leme,5078,Jan 2001,"Pará (Brazil, Southern America)",Mun. de Itaituba ... Curua-una waterfall (west side of Serra do Cachimbo),60452317-2,TRUE,NA,dt. 2008; issued 7 Jan 2009,NA,NA,Fosterella_batistana
Bromeliaceae,Gravisia,costantinii,Mez,tax. nov.,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 14: 245. 1916 ,Repert. Spec. Nov. Regni Veg.,1916,14: 245,788-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,113363-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/243872&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,"Named after Prof Costantin of the Muséum d'Histoire Naturelle, Paris.",NA,Gravisia_costantinii
