name,authors,publishingAuthor,authorTeam,rank,url,family,genus,species,citationType,distribution,hybrid,hybridGenus,infraspecies,inPowo,pageAsText,linkedPublication,publication,publicationYear,publicationYearNote,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,version,id,fqId,wfoId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,bhlLink,collectorTeam,collectionDate1,locality,typeLocations,collectionNumber,speciesAuthor,remarks,referenceRemarks,typeCoordinates,basionymAuthorStr,typeNote,nameStatus,nameStatusType,originalTaxonDistribution,originalBasionymAuthorTeam,originalRemarks,bibliographicReference,bibliographicTypeInfo,typeChosenBy,collectionDate2,typeRemarks,typeName
Delairea_aparadensis,Funez & Hassemer,Funez & Hassemer,,spec.,/n/77218271-1,Asteraceae,Delairea,aparadensis,tax. nov.,"Santa Catarina (Brazil South, Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Phytotaxa,2021,31 Mar 2021,494(1): 123,20011462-1,citation,Phytotaxa 494(1): 123. 2021 [31 Mar 2021] [epublished],FALSE,TRUE,1.1,77218271-1,urn:lsid:ipni.org:names:77218271-1,wfo-1000026676,TRUE,TRUE,TRUE,FALSE,FALSE,NA,L.A. Funez &amp;  W.I. Ribeiro-Nardes,13 Mar 2020,"Urubici, Parque Nacional de São Joaquim, Morro da Igreja, 1780m",holotype FLOR;isotype FURB;isotype HBR;isotype HTL,9796,NA,"doi:10.11646/phytotaxa.494.1.8 The specific epithet makes reference to the Aparados da Serra Geral, a region in southern Brazil where the new species is endemic to.",[epublished],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diplopappus_corymbosus,Hook. & Arn.,Hook. & Arn.,,spec.,/n/304014-2,Asteraceae,Diplopappus,corymbosus,tax. nov.,"Rio Grande do Sul (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Companion Bot. Mag.,1836,NA,2: 48,1246-2,citation,Companion Bot. Mag. 2: 48. 1836 ,FALSE,TRUE,1.5,304014-2,urn:lsid:ipni.org:names:304014-2,wfo-0000129563,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=48&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/50500&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,J.Tweedie,NA,NA,holotype K,s.n.,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diplopappus_villosus,Hook. & Arn.,Hook. & Arn.,,spec.,/n/201654-1,Asteraceae,Diplopappus,villosus,tax. nov.,"Rio Grande do Sul (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Companion Bot. Mag.,1836,NA,2: 48,1246-2,citation,Companion Bot. Mag. 2: 48. 1836 ,FALSE,TRUE,1.1.2.2.1.1,201654-1,urn:lsid:ipni.org:names:201654-1,NA,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=48&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/50500&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,A. Isabelle,NA,NA,holotype K?,s.n.,NA,NA,NA,,NA,NA,nom. illeg. later homonym    non D. villosus Cassini (1819).,nom. illeg.,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diplostephium_callaense,Cuatrec.,Cuatrec.,,spec.,/n/81771-2,Asteraceae,Diplostephium,callaense,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Proc. Biol. Soc. Washington,1964,NA,77: 130,1044-2,citation,Proc. Biol. Soc. Washington 77: 130. 1964 ,FALSE,TRUE,1.3,81771-2,urn:lsid:ipni.org:names:81771-2,wfo-0000080396,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=130&rft.volume=77&rft_id=http://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diplostephium_konotrichum,Cuatrec.,Cuatrec.,,spec.,/n/81827-2,Asteraceae,Diplostephium,konotrichum,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Proc. Biol. Soc. Washington,1964,NA,77: 131,1044-2,citation,Proc. Biol. Soc. Washington 77: 131. 1964 ,FALSE,TRUE,1.3,81827-2,urn:lsid:ipni.org:names:81827-2,wfo-0000092504,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=131&rft.volume=77&rft_id=http://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diplostephium_wurdackii,Cuatrec.,Cuatrec.,,spec.,/n/81890-2,Asteraceae,Diplostephium,wurdackii,tax. nov.,"Amazonas (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Proc. Biol. Soc. Washington,1964,NA,77: 135,1044-2,citation,Proc. Biol. Soc. Washington 77: 135. 1964 ,FALSE,TRUE,1.3,81890-2,urn:lsid:ipni.org:names:81890-2,wfo-0000069371,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=135&rft.volume=77&rft_id=http://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eitenia_praxeloides,R.M.King & H.Rob.,R.M.King & H.Rob.,,spec.,/n/88934-2,Asteraceae,Eitenia,praxeloides,tax. nov.,"Goiás (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Phytologia,1974,NA,"28: 282, figs",1034-2,citation,"Phytologia 28: 282, figs. 1974 ",FALSE,TRUE,1.3,88934-2,urn:lsid:ipni.org:names:88934-2,wfo-0000062463,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1974&rft.spage=282&rft.volume=28&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"G.Eiten, L.T.Eiten",NA,NA,holotype US,10094,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elephantopus_arenosus,Krasch.,Krasch.,,spec.,/n/89904-2,Asteraceae,Elephantopus,arenosus,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R.,1922,NA,3: 161,866-2,citation,Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R. 3: 161. 1922 ,FALSE,TRUE,1.4,89904-2,urn:lsid:ipni.org:names:89904-2,wfo-0000133374,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elephantopus_piauiensis,R.Barros & Semir,R.Barros & Semir,,spec.,/n/60440711-2,Asteraceae,Elephantopus,piauiensis,tax. nov.,"Piaui (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ernstia,2003,Dec 2003,13(3-4): 96 (95-99; fig. 1),1281-2,citation,Ernstia 13(3-4): 96 (95-99; fig. 1). 2003 [Dec 2003] ,FALSE,TRUE,1.1,60440711-2,urn:lsid:ipni.org:names:60440711-2,wfo-0000013188,FALSE,TRUE,TRUE,FALSE,FALSE,NA,R. F. M. Barros &amp; M. E. Alencar,29 May 2000,"Piracuruca, Parque Nacional de Sete Cidades, 6a Cidade, Baixa do Barreiro",holotype TEPB;isotype K;isotype NY;isotype PEUFR;isotype R;isotype UEC,887,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elephantopus_pilosus,Philipson,Philipson,,spec.,/n/89920-2,Asteraceae,Elephantopus,pilosus,tax. nov.,"Brazil, Dutch, French &amp; British Guiana, Trinidad &amp; Antigua",FALSE,FALSE,NA,TRUE,NA,,J. Bot.,1939,NA,77: 314,678-2,citation,J. Bot. 77: 314. 1939 ,FALSE,TRUE,1.3,89920-2,urn:lsid:ipni.org:names:89920-2,wfo-0000031168,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1939&rft.spage=314&rft.volume=77&rft_id=http://www.biodiversitylibrary.org/bibliography/15787&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eremanthus_labordei,Glaz.,Glaz.,,spec.,/n/93348-2,Asteraceae,Eremanthus,labordei,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 380,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 380. 1909 ,FALSE,TRUE,1.3.2.1,93348-2,urn:lsid:ipni.org:names:93348-2,wfo-0000015897,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eremanthus_schwackei,Glaz.,Glaz.,,spec.,/n/93356-2,Asteraceae,Eremanthus,schwackei,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 380,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 380. 1909 ,FALSE,TRUE,1.3,93356-2,urn:lsid:ipni.org:names:93356-2,wfo-0000061804,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eremanthus_tomentosus,Loeuille & Bringel,Loeuille & Bringel,,spec.,/n/77249088-1,Asteraceae,Eremanthus,tomentosus,tax. nov.,"Minas Gerais (Brazil Southeast, Brazil, Southern America);Brasília Distrito Federal (Brazil West-Central, Brazil, Southern America);Goiás (Brazil West-Central, Brazil, Southern America);",FALSE,FALSE,NA,TRUE,NA,,Phytotaxa,2022,21 Jan 2022,531(3): 250,20011462-1,citation,Phytotaxa 531(3): 250. 2022 [21 Jan 2022] [epublished],FALSE,TRUE,1.1,77249088-1,urn:lsid:ipni.org:names:77249088-1,wfo-1000030051,TRUE,TRUE,TRUE,FALSE,FALSE,NA,J.B.A.Bringel &amp; J.E.Q.Faria,7 Jun 2020,"Minas Gerais: Paracatu, seguindo pela GO-020 atravessando o rio São Marcos e adentrando no estado de Minas Gerais, c. 38 km L da BR-050, 917 m",holotype CEN;isotype MBM;isotype RB;isotype UFP,1713,NA,doi:10.11646/phytotaxa.531.3.5 The specific epithet refers to the tomentose indument covering the adaxial leaf surface.,[epublished],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_adamantium,Gardner,Gardner,,spec.,/n/99424-2,Asteraceae,Eupatorium,adamantium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,London J. Bot.,1846,NA,5: 477,704-2,citation,London J. Bot. 5: 477. 1846 ,FALSE,TRUE,1.5,99424-2,urn:lsid:ipni.org:names:99424-2,wfo-0000012714,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=477&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_adenanthum,DC.,DC.,,spec.,/n/99427-2,Asteraceae,Eupatorium,adenanthum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151599,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 164,1051-2,citation,Prodr. [A. P. de Candolle] 5: 164. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,99427-2,urn:lsid:ipni.org:names:99427-2,wfo-0000062716,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151599&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_alternifolium,Sch.Bip. ex Baker,Sch.Bip. ex Baker,,spec.,/n/99458-2,Asteraceae,Eupatorium,alternifolium,tax. nov.,"Argentina, Brazil, Parag",FALSE,FALSE,NA,TRUE,139823,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 333,629-2,citation,Fl. Bras. (Martius) 6(2): 333. 1876 [1 Feb 1876] ,FALSE,TRUE,1.9,99458-2,urn:lsid:ipni.org:names:99458-2,wfo-0000009810,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139823&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_amphidyctium,DC.,DC.,,spec.,/n/99476-2,Asteraceae,Eupatorium,amphidyctium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151598,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 163,1051-2,citation,Prodr. [A. P. de Candolle] 5: 163. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,99476-2,urn:lsid:ipni.org:names:99476-2,wfo-0000041972,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151598&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_anethifolium,DC.,DC.,,spec.,/n/99489-2,Asteraceae,Eupatorium,anethifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151617,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 182,1051-2,citation,Prodr. [A. P. de Candolle] 5: 182. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.7,99489-2,urn:lsid:ipni.org:names:99489-2,wfo-0000072681,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151617&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_angulicaule,Baker,Baker,,spec.,/n/99493-2,Asteraceae,Eupatorium,angulicaule,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,139800,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 287,629-2,citation,Fl. Bras. (Martius) 6(2): 287. 1876 [1 Feb 1876] ,FALSE,TRUE,1.9,99493-2,urn:lsid:ipni.org:names:99493-2,wfo-0000131008,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139800&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_angulosum,Glaz.,Glaz.,,spec.,/n/99495-2,Asteraceae,Eupatorium,angulosum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 390,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 390. 1909 ,FALSE,TRUE,1.5,99495-2,urn:lsid:ipni.org:names:99495-2,wfo-0000096604,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_armanii,Balb.,Balb.,,spec.,/n/327955-2,Asteraceae,Eupatorium,armanii,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Hort. Taur. Stirp.,1810,NA,1: 27 (t. 6),1368-2,citation,Hort. Taur. Stirp. 1: 27 (t. 6). 1810 ,FALSE,TRUE,1.5,327955-2,urn:lsid:ipni.org:names:327955-2,wfo-0000015357,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,as E. armani,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_basifolium,Malme,Malme,,spec.,/n/99577-2,Asteraceae,Eupatorium,basifolium,tax. nov.,"Mato Grosso (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ark. Bot.,1932,NA,24A(8): 30,536-2,citation,Ark. Bot. 24A(8): 30. 1932 ,FALSE,TRUE,1.4,99577-2,urn:lsid:ipni.org:names:99577-2,wfo-0000037736,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_brevipetiolatum,Sch.Bip. ex Baker,Sch.Bip. ex Baker,,spec.,/n/1096787-2,Asteraceae,Eupatorium,brevipetiolatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Fl. Bras. (Martius),1876,1 Feb 1876,"6(2): 335, sub E. multicrenulatum",629-2,citation,"Fl. Bras. (Martius) 6(2): 335, sub E. multicrenulatum. 1876 [1 Feb 1876] ",FALSE,TRUE,1.3.2.1.1.1,1096787-2,urn:lsid:ipni.org:names:1096787-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1876&rft.issue=2&rft.spage=335&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/454&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,collection: Sello n. 673,NA
Eupatorium_brickelloides,Klatt,Klatt,,spec.,/n/99620-2,Asteraceae,Eupatorium,brickelloides,tax. nov.,"Bei Tubaro, Santa Catarina (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Arbeit. Bot. Mus. Hamburg,1890,NA,2,17615-2,citation,Arbeit. Bot. Mus. Hamburg 2. 1890 Jahrb. Hamburg. Wiss. Anstalt 9: 124. 1892,FALSE,TRUE,1.4,99620-2,urn:lsid:ipni.org:names:99620-2,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,E.H.G.Ule,NA,NA,NA,1272,NA,NA,Jahrb. Hamburg. Wiss. Anstalt 9: 124. 1892,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_bupleurifolium,DC.,DC.,,spec.,/n/99637-2,Asteraceae,Eupatorium,bupleurifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151584,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 149,1051-2,citation,Prodr. [A. P. de Candolle] 5: 149. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.7,99637-2,urn:lsid:ipni.org:names:99637-2,wfo-0000121983,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151584&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_carnosifolium,B.L.Rob.,B.L.Rob.,,spec.,/n/99686-2,Asteraceae,Eupatorium,carnosifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1928,NA,80: 15,896-2,citation,Contr. Gray Herb. 80: 15. 1928 ,FALSE,TRUE,1.1.2.1.1.2,99686-2,urn:lsid:ipni.org:names:99686-2,wfo-0000014600,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1928&rft.spage=15&rft.volume=80&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_chlorolepis,Baker,Baker,,spec.,/n/99714-2,Asteraceae,Eupatorium,chlorolepis,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,139835,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 357,629-2,citation,Fl. Bras. (Martius) 6(2): 357. 1876 [1 Feb 1876] ,FALSE,TRUE,1.10,99714-2,urn:lsid:ipni.org:names:99714-2,wfo-0000090606,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139835&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_clibadioides,Baker,Baker,,spec.,/n/99733-2,Asteraceae,Eupatorium,clibadioides,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Misc. Inform. Kew,1895,Apr-May 1895,1895(100-101): 105,4940-2,citation,Bull. Misc. Inform. Kew 1895(100-101): 105. [Apr-May 1895] ,FALSE,TRUE,1.3.1.3,99733-2,urn:lsid:ipni.org:names:99733-2,wfo-0000084631,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_coriaceum,Scheele,Scheele,,spec.,/n/99796-2,Asteraceae,Eupatorium,coriaceum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,108043,,Linnaea,1845,NA,18: 457,703-2,citation,Linnaea 18: 457. 1845 ,FALSE,TRUE,1.6,99796-2,urn:lsid:ipni.org:names:99796-2,wfo-0000025628,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/108043&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_crenulatum,Gardner,Gardner,,spec.,/n/308242-2,Asteraceae,Eupatorium,crenulatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,London J. Bot.,1846,NA,5: 474,704-2,citation,London J. Bot. 5: 474. 1846 ,FALSE,TRUE,1.5,308242-2,urn:lsid:ipni.org:names:308242-2,wfo-0000074815,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=474&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,George Gardner,NA,NA,lectotype K;isotype BM,4850,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_cujabense,S.Moore,S.Moore,,spec.,/n/99831-2,Asteraceae,Eupatorium,cujabense,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,"Trans. Linn. Soc. London, Bot.",1895,NA,"ser. 2, 4: 385",1084-2,citation,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 385. 1895 ",FALSE,TRUE,1.4,99831-2,urn:lsid:ipni.org:names:99831-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_dimorpholepis,Baker,Baker,,spec.,/n/99877-2,Asteraceae,Eupatorium,dimorpholepis,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139822,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 331,629-2,citation,Fl. Bras. (Martius) 6(2): 331. 1876 [1 Feb 1876] ,FALSE,TRUE,1.10,99877-2,urn:lsid:ipni.org:names:99877-2,wfo-0000012286,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_discolor,Spreng.,Spreng.,,spec.,/n/99879-2,Asteraceae,Eupatorium,discolor,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,"Syst. Veg., ed. 16 [Sprengel]",1826,Jan-Mar 1826,3: 412,14620-2,citation,"Syst. Veg., ed. 16 [Sprengel] 3: 412. 1826 [Jan-Mar 1826] ",FALSE,TRUE,1.1.2.1.1.3,99879-2,urn:lsid:ipni.org:names:99879-2,wfo-0000034693,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.spage=412&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
