family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Ochnaceae,Quiina,brevensis,Quiina_brevensis,Pires,Quiina brevensis Pires,Bol. Técn. Inst. Agron. N. 38: 29 (1960),"Brazil, Guyana","Brazil North, Guyana",unknown,unknown,216645-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216645-2
Ochnaceae,Quiina,cidiana,Quiina_cidiana,J.V.Schneid. & Zizka,Quiina cidiana J.V.Schneid. & Zizka,Candollea 58: 466 (2003),Brazil,Brazil North,unknown,unknown,330703-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:330703-2
Ochnaceae,Quiina,cruegeriana,Quiina_cruegeriana,Griseb.,Quiina cruegeriana Griseb.,Fl. Brit. W. I.: 106 (1859),"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Panama, Peru, Trinidad-Tobago, Venezuela","Bolivia, Brazil Northeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Panama, Peru, Trinidad-Tobago, Venezuela",unknown,unknown,429118-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429118-1
Ochnaceae,Quiina,duckei,Quiina_duckei,Pires,Quiina duckei Pires,Bol. Técn. Inst. Agron. N. 20: 47 (1950),Brazil,Brazil North,unknown,unknown,216649-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216649-2
Ochnaceae,Quiina,florida,Quiina_florida,Tul.,Quiina florida Tul.,"Ann. Sci. Nat., Bot., sér. 3, 11: 167 (1849)","Bolivia, Brazil, Colombia, Ecuador, Peru, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil West-Central, Colombia, Ecuador, Peru, Venezuela",unknown,unknown,429121-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429121-1
Ochnaceae,Quiina,glaziovii,Quiina_glaziovii,Engl.,Quiina glaziovii Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(1): 482 (1888)",Brazil,"Brazil Northeast, Brazil South, Brazil Southeast",unknown,unknown,216650-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216650-2
Ochnaceae,Quiina,integrifolia,Quiina_integrifolia,Pulle,Quiina integrifolia Pulle,Recueil Trav. Bot. Néerl. 9: 153 (1912),"Brazil, Colombia, French Guiana, Peru, Suriname","Brazil North, Colombia, French Guiana, Peru, Suriname",unknown,unknown,216655-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216655-2
Ochnaceae,Quiina,juruana,Quiina_juruana,Ule,Quiina juruana Ule,Verh. Bot. Vereins Prov. Brandenburg 48: 184 (1906 publ. 1907),Brazil,Brazil North,unknown,unknown,216656-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216656-2
Ochnaceae,Quiina,lanceolata,Quiina_lanceolata,Dusén ex Ducke,Quiina lanceolata Dusén ex Ducke,Arch. Jard. Bot. Rio de Janeiro 5: 169 (1930),Brazil,Brazil West-Central,unknown,unknown,707028-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:707028-1
Ochnaceae,Quiina,leptoclada,Quiina_leptoclada,Tul.,Quiina leptoclada Tul.,"Ann. Sci. Nat., Bot., sér. 3, 11: 159 (1849)","Brazil, Colombia, French Guiana, Suriname","Brazil North, Brazil Northeast, Colombia, French Guiana, Suriname",unknown,unknown,429126-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429126-1
Ochnaceae,Quiina,longifolia,Quiina_longifolia,Spruce ex Planch. & Triana,Quiina longifolia Spruce ex Planch. & Triana,"Ann. Sci. Nat., Bot., sér. 4, 15: 314 (1861)","Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,429127-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429127-1
Ochnaceae,Quiina,macrophylla,Quiina_macrophylla,Tul.,Quiina macrophylla Tul.,"Ann. Sci. Nat., Bot., sér. 3, 11: 164 (1849)","Belize, Bolivia, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Honduras, Nicaragua, Panama, Peru, Venezuela","Belize, Bolivia, Brazil North, Brazil Northeast, Colombia, Costa Rica, Ecuador, French Guiana, Honduras, Nicaragua, Panama, Peru, Venezuela",unknown,unknown,429129-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429129-1
Ochnaceae,Quiina,magallano-gomesii,Quiina_magallano-gomesii,Schwacke,Quiina magallano-gomesii Schwacke,Pl. Nov. Mineir. 1: 6 (1898),Brazil,Brazil Southeast,unknown,unknown,216660-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216660-2
Ochnaceae,Quiina,maguirei,Quiina_maguirei,Pires,Quiina maguirei Pires,Mem. New York Bot. Gard. 18(2): 54 (1969),Brazil,Brazil North,unknown,unknown,216661-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216661-2
Ochnaceae,Quiina,maracaensis,Quiina_maracaensis,J.V.Schneid. & Zizka,Quiina maracaensis J.V.Schneid. & Zizka,Candollea 67: 262 (2012),Brazil,Brazil North,unknown,unknown,77124014-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77124014-1
Ochnaceae,Quiina,negrensis,Quiina_negrensis,A.C.Sm.,Quiina negrensis A.C.Sm.,Trop. Woods 58: 25 (1939),Brazil,"Brazil North, Brazil West-Central",unknown,unknown,216663-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216663-2
Ochnaceae,Quiina,obovata,Quiina_obovata,Tul.,Quiina obovata Tul.,"Ann. Sci. Nat., Bot., sér. 3, 11: 157 (1849)","Bolivia, Brazil, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,429133-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429133-1
Ochnaceae,Quiina,oiapocensis,Quiina_oiapocensis,Pires,Quiina oiapocensis Pires,Bol. Técn. Inst. Agron. N. 38: 32 (1960),"Brazil, French Guiana, Guyana, Venezuela","Brazil North, French Guiana, Guyana, Venezuela",unknown,unknown,216666-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216666-2
Ochnaceae,Quiina,paraensis,Quiina_paraensis,Pires & Fróes,Quiina paraensis Pires & Fróes,Bol. Técn. Inst. Agron. N. 20: 43 (1950),Brazil,"Brazil North, Brazil Northeast, Brazil West-Central",unknown,unknown,216668-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216668-2
Ochnaceae,Quiina,parvifolia,Quiina_parvifolia,Lanj. & Heerdt,Quiina parvifolia Lanj. & Heerdt,Recueil Trav. Bot. Néerl. 37: 282 (1940),"Brazil, Suriname","Brazil North, Brazil West-Central, Suriname",unknown,unknown,216669-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216669-2
Ochnaceae,Quiina,piresii,Quiina_piresii,J.V.Schneid. & Zizka,Quiina piresii J.V.Schneid. & Zizka,Candollea 58: 469 (2003),Brazil,Brazil North,unknown,unknown,330705-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:330705-2
Ochnaceae,Quiina,pteridophylla,Quiina_pteridophylla,(Radlk.) Pires,Quiina pteridophylla (Radlk.) Pires,Bol. Técn. Inst. Agron. N. 20: 48 (1950),"Bolivia, Brazil, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil West-Central, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,216670-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216670-2
Ochnaceae,Quiina,pubescens,Quiina_pubescens,A.C.Sm.,Quiina pubescens A.C.Sm.,Trop. Woods 58: 29 (1939),Brazil,Brazil North,unknown,unknown,216671-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216671-2
Ochnaceae,Quiina,rhytidopus,Quiina_rhytidopus,Tul.,Quiina rhytidopus Tul.,"Ann. Sci. Nat., Bot., sér. 3, 11: 166 (1849)","Bolivia, Brazil, Colombia, Ecuador, Guyana, Peru, Venezuela","Bolivia, Brazil North, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, Guyana, Peru, Venezuela",unknown,unknown,429136-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429136-1
Ochnaceae,Quiina,tinifolia,Quiina_tinifolia,Planch. & Triana,Quiina tinifolia Planch. & Triana,"Ann. Sci. Nat., Bot., sér. 4, 15: 311 (1861)","Brazil, Venezuela","Brazil North, Brazil West-Central, Venezuela",unknown,unknown,429140-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429140-1
Ochnaceae,Quiina,ulei,Quiina_ulei,Pulle,Quiina ulei Pulle,Recueil Trav. Bot. Néerl. 9: 154 (1912),Brazil,Brazil North,unknown,unknown,216677-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:216677-2
Ochnaceae,Sauvagesia,vellozoi,Sauvagesia_vellozoi,(Vell. ex A.St.-Hil.) Sastre,Sauvagesia vellozoi (Vell. ex A.St.-Hil.) Sastre,Sendtnera 23: 20 (1971),Brazil,"Brazil South, Brazil Southeast",unknown,unknown,228254-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:228254-2
Ochnaceae,Touroulia,amazonica,Touroulia_amazonica,Pires & A.S.Foster,Touroulia amazonica Pires & A.S.Foster,Bol. Técn. Inst. Agron. N. 20: 49 (1950),"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,255566-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:255566-2
Ochnaceae,Touroulia,guianensis,Touroulia_guianensis,Aubl.,Touroulia guianensis Aubl.,Hist. Pl. Guiane: 492 (1775),"Bolivia, Brazil, Colombia, French Guiana, Guyana, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, French Guiana, Guyana, Suriname, Venezuela",unknown,unknown,429315-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:429315-1
