name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Myrcia bahiensis,Myrtaceae,Myrcia,bahiensis,Gaem & Mazine,tax_nov,spec.,Kew Bull. 79(1): 108. 2024 [19 Jan 2024] [epublished],Kew Bull.,2024,79(1): 108,987-2,holotype CEPEC 126180,"J.G.Jardim, A.Jardim, E.Andrade, L.C.Gomes &amp; L.Daneu",5400,12 Oct 2008,"Bahia (Brazil Northeast, Brazil, Southern America)","Arataca, Serra Novo Javi, RPPN do IESB, Rod. Una-Arataca, entrada 9.5 km N, mais 8.9 km até a sede da RPPN, Trilha da Serra, acesso a c. 1.5 km NE da sede, topo da serra",77330827-1,NA,19 Jan 2024,"doi:10.1007/s12225-023-10155-3 Etymology: The epithet alludes to the Brazilian state of Bahia, where the type specimen of the species was collected.",www.ipni.org/n/77330827-1,IPNI,https://doi.org/10.1007/s12225-023-10155-3
Myrcia caparoana,Myrtaceae,Myrcia,caparoana,Schwacke,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 222. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 222,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165601-2,NA,NA,NA,www.ipni.org/n/165601-2,IPNI,NA
Myrcia caracana,Myrtaceae,Myrcia,caracana,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 222. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 222,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165602-2,NA,NA,NA,www.ipni.org/n/165602-2,IPNI,NA
Myrcia chrysotrichoma,Myrtaceae,Myrcia,chrysotrichoma,T.Fern. & Stagg.,tax_nov,spec.,Kew Bull. 76(3): 427. 2021 [6 Sep 2021] [epublished],Kew Bull.,2021,76(3): 427,987-2,holotype MBM MBM68841;isotype SP SP312076;isotype ESA ESA60762,G.Hatschbach,43623,19 Feb 1981,"Paraná (Brazil South, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);","Paraná: Adrianópolis, próximo a barra Rio Pardo",77218368-1,NA,6 Sep 2021,doi:10.1007/S12225-021-09962-3,www.ipni.org/n/77218368-1,IPNI,https://doi.org/10.1007/S12225-021-09962-3
Myrcia diamantinensis,Myrtaceae,Myrcia,diamantinensis,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 223. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 223,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165669-2,NA,NA,NA,www.ipni.org/n/165669-2,IPNI,NA
Myrcia douradensis,Myrtaceae,Myrcia,douradensis,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 221. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 221,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165683-2,NA,NA,NA,www.ipni.org/n/165683-2,IPNI,NA
Myrcia forzzae,Myrtaceae,Myrcia,forzzae,D.F.Lima,tax_nov,spec.,Brittonia 75(2): 205. 2023 [3 Apr 2023] [epublished],Brittonia,2023,75(2): 205,561-2,holotype RB RB01380802;isotype UPCB,"R.C.Forzza, L.Souza, W.Castro, F.Obermüller, J.P.Cunha Neto, L.P.Piva, C.S.Gonçalves, E.C.Oliveira, C.R.A.S.Lopes, N.N.V.Reis, K.R.Cruz &amp; A.F.Reis",9039,17 Oct 2017,"Mato Grosso (Brazil West-Central, Brazil, Southern America)","Cotriguaçu, Parque Nacional do Juruena, Ilha das Cobranas, acampamento do ICMBio, Baixo Juruena, 192 m",77325497-1,NA,3 Apr 2023,"doi:10.1007/s12228-023-09743-1 Etymology: 'The epithet honors Dr. Rafaela Campostrini Forzza, plant taxonomist, director of the RB herbarium at the Jardim Botânico do Rio de Janeiro and collector of the holotype'.",www.ipni.org/n/77325497-1,IPNI,https://doi.org/10.1007/s12228-023-09743-1
Myrcia jaguariaevensis,Myrtaceae,Myrcia,jaguariaevensis,Mattos & D.Legrand,tax_nov,spec.,Loefgrenia no. 67: 2. 1975 ,Loefgrenia,1975,no. 67: 2,994-2,holotype MVM,G.Hatschbach,20387,NA,Brazil (Southern America),NA,165781-2,NA,NA,NA,www.ipni.org/n/165781-2,IPNI,NA
Myrcia kiaerskowii,Myrtaceae,Myrcia,kiaerskowii,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 214. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 214,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165788-2,NA,NA,NA,www.ipni.org/n/165788-2,IPNI,NA
Myrcia lemosiana,Myrtaceae,Myrcia,lemosiana,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 213. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 213,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165814-2,NA,NA,NA,www.ipni.org/n/165814-2,IPNI,NA
Myrcia longipetiolata,Myrtaceae,Myrcia,longipetiolata,B.S.Amorim & D.F.Lima,tax_nov,spec.,Syst. Bot. 46(4): 1027. 2021 [21 Dec 2021] [epublished],Syst. Bot.,2021,46(4): 1027,1295-2,holotype ESA 105264;isotype ESA 53994;isotype K,"E.J.Lucas, V.C.Souza, N.A.Brummitt, O.R.Campos, T.B.Flores, L.V.S.Jennings &amp; D.Sampaio",994,4 Dec 2006,"Bahia (Brazil Northeast, Brazil, Southern America)","Municipality of Olivença, a direita da estrada principal, c. 2 Km a sul de Olivença, 21 m",77260693-1,NA,21 Dec 2021,doi:10.1600/036364421X16370109698623,www.ipni.org/n/77260693-1,IPNI,https://doi.org/10.1600/036364421X16370109698623
Myrcia microcalyx,Myrtaceae,Myrcia,microcalyx,L.L.Santos & E.Lucas,tax_nov,spec.,Phytotaxa 520(3): 250. 2021 [21 Sep 2021] [epublished],Phytotaxa,2021,520(3): 250,20011462-1,holotype K K000342940;isotype FLOR 39946;isotype INPA 30253;isotype NY 00866719;isotype S S17-10727;isotype SP 123595;isotype U 1444093;isotype US US01893194,G.T.Prance et al.,11940,15 Apr 1971,"Acre (Brazil North, Brazil, Southern America)","Cruzeiro do Sul, Estrada Alemanha",77221361-1,NA,21 Sep 2021,doi:10.11646/phytotaxa.520.3.3 The specific epithet refers to the unusually small calyx lobes (0.5 × 0.4 mm) found in this species.,www.ipni.org/n/77221361-1,IPNI,https://doi.org/10.11646/phytotaxa.520.3.3
Myrcia peckoltiana,Myrtaceae,Myrcia,peckoltiana,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 223. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 223,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165896-2,NA,NA,NA,www.ipni.org/n/165896-2,IPNI,NA
Myrcia ribeirensis,Myrtaceae,Myrcia,ribeirensis,T.Fern. & D.F.Lima,tax_nov,spec.,Kew Bull. 76(3): 434. 2021 [6 Sep 2021] [epublished],Kew Bull.,2021,76(3): 434,987-2,holotype RB RB00313744;isotype ESA ESA8504;isotype SP SP8504,P.L.R.Moraes,769,19 Jan 1993,"São Paulo (Brazil Southeast, Brazil, Southern America);Paraná (Brazil South, Brazil, Southern America);","São Paulo: São Miguel Arcanjo, Parque Estadual Carlos Botelho",77218369-1,NA,6 Sep 2021,doi:10.1007/S12225-021-09962-3 The specific epithet alludes to the occurrence in 'Vale do Ribeira' and to the frequent occurrence of Myrcia ribeirensis on the margins of rivers in this region.,www.ipni.org/n/77218369-1,IPNI,https://doi.org/10.1007/S12225-021-09962-3
Myrcia rionegrensis,Myrtaceae,Myrcia,rionegrensis,L.L.Santos & T.N.C.Vasconc.,tax_nov,spec.,Phytotaxa 520(3): 253. 2021 [21 Sep 2021] [epublished],Phytotaxa,2021,520(3): 253,20011462-1,holotype K K000276044;isotype INPA;isotype NY;isotype SEL;isotype SPF;isotype UFP,T. N. C. Vasconcelos et al.,307,19 Sep 2014,"Amazonas (Brazil North, Brazil, Southern America)","Novo Airão, Parque Nacional de Anavilhanas",77221363-1,NA,21 Sep 2021,"doi:10.11646/phytotaxa.520.3.3 The specific epithet refers to the name of the river, Rio Negro, where the holotype and one of the paratypes were collected.",www.ipni.org/n/77221363-1,IPNI,https://doi.org/10.11646/phytotaxa.520.3.3
Myrcia sabaraeensis,Myrtaceae,Myrcia,sabaraeensis,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 213. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 213,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165966-2,NA,NA,NA,www.ipni.org/n/165966-2,IPNI,NA
Myrcia schwackeana,Myrtaceae,Myrcia,schwackeana,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 216. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 216,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,165976-2,NA,NA,NA,www.ipni.org/n/165976-2,IPNI,NA
Myrcia tenondeporan,Myrtaceae,Myrcia,tenondeporan,M.F.Santos & E.H.P.Barretto,tax_nov,spec.,Phytotaxa 632(1): 70. 2023 [27 Dec 2023] [epublished],Phytotaxa,2023,632(1): 70,20011462-1,holotype PMSP;isotype HUFABC;isotype RB,E.H.P.Barretto,338,12 Nov 2014,"Paraná (Brazil South, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);Santa Catarina (Brazil South, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);","São Paulo: Mun. São Paulo, Marsilac, Sítio Maravilha, Mata secundária, Rio Capivari, 23K 324844 7350922",77334151-1,NA,27 Dec 2023,doi:10.11646/phytotaxa.632.1.6 Etymology: 'The specific epithet honours the indigenous territory of Tenondé Porã'.,www.ipni.org/n/77334151-1,IPNI,https://doi.org/10.11646/phytotaxa.632.1.6
Myrcia wittigiana,Myrtaceae,Myrcia,wittigiana,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 223. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 223,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,166063-2,NA,NA,NA,www.ipni.org/n/166063-2,IPNI,NA
Myrtus thyrsodea,Myrtaceae,Myrtus,thyrsodea,Kuntze,tax_nov,spec.,Revis. Gen. Pl. 3[3]: 92. 1898 [28 Sep 1898] ,Revis. Gen. Pl.,1898,3[3]: 92,1063-2,NA,NA,NA,NA,"Mato Grosso (Brazil, Southern America)",NA,166822-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/3311&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,28 Sep 1898,NA,www.ipni.org/n/166822-2,IPNI,NA
Myrtus tijucana,Myrtaceae,Myrtus,tijucana,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 209. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 209,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,166823-2,NA,NA,NA,www.ipni.org/n/166823-2,IPNI,NA
Myrtus tomentosa,Myrtaceae,Myrtus,tomentosa,Glaz.,tax_nov,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 209. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 209,578-2,NA,NA,NA,NA,Brazil (Southern America),NA,166824-2,NA,NA,NA,www.ipni.org/n/166824-2,IPNI,NA
Plinia vilabela,Myrtaceae,Plinia,vilabela,Stadnik & Sobral,tax_nov,spec.,Phytotaxa 528(1): 67. 2021 [9 Dec 2021] [epublished],Phytotaxa,2021,528(1): 67,20011462-1,holotype RB;isotype CEN;isotype UFMT,M.F.Simon et al.,2426,25 Mar 2014,"Mato Grosso (Brazil West-Central, Brazil, Southern America)","Vila Bela da Santíssima Trindade, subindo o rio Alegre, 5 km S da ponte da cidade, 200 m",77234432-1,NA,9 Dec 2021,"doi:10.11646/phytotaxa.528.1.9 The specific epithet is a noun in apposition, and refers to the collection locality, the municipality of Vila Bela da Santíssima Trindade.",www.ipni.org/n/77234432-1,IPNI,https://doi.org/10.11646/phytotaxa.528.1.9
Psidium campicola,Myrtaceae,Psidium,campicola,Barb.Rodr.,tax_nov,spec.,"Myrt. Paraguay 11, pl. 14. 1903 , as 'campicolum'",Myrt. Paraguay,1903,"11, pl. 14",14376-2,NA,NA,NA,NA,Brazil (Southern America),NA,211680-2,NA,NA,NA,www.ipni.org/n/211680-2,IPNI,NA
Psidium fulvum,Myrtaceae,Psidium,fulvum,McVaugh,tax_nov,spec.,"Fieldiana, Bot. 29: 226. 1956 ","Fieldiana, Bot.",1956,29: 226,626-2,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,211743-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1956&rft.spage=226&rft.volume=29&rft_id=http://www.biodiversitylibrary.org/bibliography/42247&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/211743-2,IPNI,NA
Psidium hasslerianum,Myrtaceae,Psidium,hasslerianum,Barb.Rodr.,tax_nov,spec.,"Myrt. Paraguay 9, pl. 12. 1903 ",Myrt. Paraguay,1903,"9, pl. 12",14376-2,NA,NA,NA,NA,Brazil (Southern America),NA,211889-2,NA,NA,NA,www.ipni.org/n/211889-2,IPNI,NA
Psidium igatemyensis,Myrtaceae,Psidium,igatemyensis,Barb.Rodr.,tax_nov,spec.,"Myrt. Paraguay 10, pl. 13. 1903 ",Myrt. Paraguay,1903,"10, pl. 13",14376-2,NA,NA,NA,NA,Brazil (Southern America),NA,211899-2,NA,NA,NA,www.ipni.org/n/211899-2,IPNI,NA
Psidium laurotteanum,Myrtaceae,Psidium,laurotteanum,Cambess.,tax_nov,spec.,Fl. Bras. Merid. (A. St.-Hil.). 2: 282. 1833 ,Fl. Bras. Merid. (A. St.-Hil.).,1833,2: 282,8262-2,null P,A.F.C.P.de Saint-Hilaire,s.n.,NA,"prope Alto da Varginha, Minas Gerais (Brazil, Southern America)",NA,329890-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.spage=282&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/329890-2,IPNI,NA
Psidium riobonito,Myrtaceae,Psidium,riobonito,A.Maruy. & Tuler,tax_nov,spec.,Phytotaxa 653(2): 156. 2024 [18 Jun 2024] [epublished],Phytotaxa,2024,653(2): 156,20011462-1,holotype SORO;isotype ESA,A. Maruyama,8121,Dec 2021,"São Paulo (Brazil Southeast, Brazil, Southern America)","Cunha, Serra do Mar State Park-Núcleo Cunha, Rio Bonito Trail",77343756-1,NA,18 Jun 2024,"doi:10.11646/phytotaxa.653.2.4 Etymology: name refers to the type locality, 'Rio Bonito', i.e., Bonito river, as the species has been collected on the trail along this river",www.ipni.org/n/77343756-1,IPNI,https://doi.org/10.11646/phytotaxa.653.2.4
Rubachia neuwiediana,Myrtaceae,Rubachia,neuwiediana,O.Berg,tax_nov,spec.,Fl. Bras. (Martius) 14(1): 29. 1857 [15 May 1857] ,Fl. Bras. (Martius),1857,14(1): 29,629-2,NA," Prince of Neuwied,A.P.Maximilian",s.n.,NA,"Cabo Frio, Rio de Janeiro (Brazil, Southern America)",NA,312661-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141885&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,15 May 1857,[Gandhi; Bol. Mus. Biol. Mello Leitao n.s. 3: 23. 1995],www.ipni.org/n/312661-2,IPNI,NA
Eugenia pinifolia,Myrtaceae,Eugenia,pinifolia,Mart. ex O.Berg,NA,Species,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 14(1): 375 (1857)",NA,1857,NA,NA,NA,NA,NA,NA,NA,NA,595529-1,NA,NA,NA,https://powo.science.kew.org/taxon/595529-1,POWO,NA
Eugenia martinellii,Myrtaceae,Eugenia,martinellii,"(G.M.Barroso & M.Peron) Stadnik, D.K.D.Caldas & M.C.Souza",NA,Species,Phytotaxa 508: 156 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77219959-1,NA,NA,NA,https://powo.science.kew.org/taxon/77219959-1,POWO,NA
Eugenia sebastianopolitana,Myrtaceae,Eugenia,sebastianopolitana,"(G.M.Barroso) Stadnik, D.K.D.Caldas & M.C.Souza",NA,Species,Phytotaxa 508: 158 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77219961-1,NA,NA,NA,https://powo.science.kew.org/taxon/77219961-1,POWO,NA
Eugenia stolonifera,Myrtaceae,Eugenia,stolonifera,(D.Legrand & Mattos) Mazine,NA,Species,Phytotaxa 289(3): 227 (2016),NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,77159971-1,NA,NA,NA,https://powo.science.kew.org/taxon/77159971-1,POWO,NA
Myrcia aegiphylloides,Myrtaceae,Myrcia,aegiphylloides,Mattos,NA,Species,Loefgrenia 66: 2 (1975),NA,1975,NA,NA,NA,NA,NA,NA,NA,NA,291326-2,NA,NA,NA,https://powo.science.kew.org/taxon/291326-2,POWO,NA
Plinia spirito-sanctensis,Myrtaceae,Plinia,spirito-sanctensis,(Mattos) Mattos,NA,Species,Loefgrenia 112: 5 (1998),NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,1004314-1,NA,NA,NA,https://powo.science.kew.org/taxon/1004314-1,POWO,NA
Eugenia glomeruliflora,Myrtaceae,Eugenia,glomeruliflora,Mazine,NA,Species,Phytotaxa 205: 165 (2015),NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,77146874-1,NA,NA,NA,https://powo.science.kew.org/taxon/77146874-1,POWO,NA
Myrcia uniflora,Myrtaceae,Myrcia,uniflora,(McVaugh) E.Lucas & C.E.Wilson,NA,Species,Ann. Missouri Bot. Gard. 101: 695 (2016),NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,77160868-1,NA,NA,NA,https://powo.science.kew.org/taxon/77160868-1,POWO,NA
Myrcia vexata,Myrtaceae,Myrcia,vexata,(McVaugh) K.Campbell & K.Samra,NA,Species,Phytotaxa 406: 155 (2019),NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,77199624-1,NA,NA,NA,https://powo.science.kew.org/taxon/77199624-1,POWO,NA
Eugenia azurensis,Myrtaceae,Eugenia,azurensis,O.Berg,NA,Species,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 14(1): 224 (1857)",NA,1857,NA,NA,NA,NA,NA,NA,NA,NA,593695-1,NA,NA,NA,https://powo.science.kew.org/taxon/593695-1,POWO,NA
Eugenia maritima,Myrtaceae,Eugenia,maritima,DC.,NA,Species,Prodr. 3: 271 (1828),NA,1828,NA,NA,NA,NA,NA,NA,NA,NA,595056-1,NA,NA,NA,https://powo.science.kew.org/taxon/595056-1,POWO,NA
Eugenia piloesis,Myrtaceae,Eugenia,piloesis,Cambess.,NA,Species,"A.F.C.de Saint-Hilaire, Fl. Bras. Merid. 2: 357 (1833)",NA,1833,NA,NA,NA,NA,NA,NA,NA,NA,595523-1,NA,NA,NA,https://powo.science.kew.org/taxon/595523-1,POWO,NA
Myrcia conduplicata,Myrtaceae,Myrcia,conduplicata,(B.Holst) A.R.Lourenço & E.Lucas,NA,Species,Phytotaxa 373: 74 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77191373-1,NA,NA,NA,https://powo.science.kew.org/taxon/77191373-1,POWO,NA
Myrcia pleophlebia,Myrtaceae,Myrcia,pleophlebia,(Diels) G.P.Burton & E.Lucas,NA,Species,Ann. Missouri Bot. Gard. 107: 132 (2022),NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,77312137-1,NA,NA,NA,https://powo.science.kew.org/taxon/77312137-1,POWO,NA
Myrcia neomontana,Myrtaceae,Myrcia,neomontana,E.Lucas & C.E.Wilson,NA,Species,Ann. Missouri Bot. Gard. 101: 679 (2016),NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,77160848-1,NA,NA,NA,https://powo.science.kew.org/taxon/77160848-1,POWO,NA
