name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Vitis goyazensis,Vitaceae,Vitis,goyazensis,Taub.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 21(4): 443. 1895 [1895] ;  a preprint,Bot. Jahrb. Syst.,1895,21(4): 443,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,266087-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1895&rft.issue=4&rft.spage=443&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1895,NA,a preprint,www.ipni.org/n/266087-2,IPNI,NA,NA,NA,NA,
Vitis scabricaulis,Vitaceae,Vitis,scabricaulis,Baker,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(2): 213. 1871 [1 Jul 1871] ,Fl. Bras. (Martius),1871,14(2): 213,629-2,FALSE,lectotype K,W.J.Burchell,8731,NA,"Ad ripas fluv. Tocantins prope Porte Real, Goiás (Brazil, Southern America)",NA,308625-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141701&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jul 1871,NA,NA,www.ipni.org/n/308625-2,IPNI,NA,NA,NA,NA,
Vitis serroniana,Vitaceae,Vitis,serroniana,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 53(Mém. 3b): 113. 1906 ,Bull. Soc. Bot. France,1906,53(Mém. 3b): 113,578-2,FALSE,lectotype P;isotype C;isotype G;isotype LY,A.F.M.Glaziou,13646,NA,"Gavea, Tijuca, Rio de Janeiro (Brazil, Southern America)",NA,305885-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/305885-2,IPNI,NA,NA,NA,NA,
Vitis sessilifolia,Vitaceae,Vitis,sessilifolia,Baker,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(2): 205. 1871 [1 Jul 1871] ,Fl. Bras. (Martius),1871,14(2): 205,629-2,FALSE,lectotype BR,J.B.E.Pohl,159,NA,Brazil (Southern America),NA,308851-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141697&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jul 1871,NA,NA,www.ipni.org/n/308851-2,IPNI,NA,NA,NA,NA,
Vitis suberecta,Vitaceae,Vitis,suberecta,Baker,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(2): 206. 1871 [1 Jul 1871] ,Fl. Bras. (Martius),1871,14(2): 206,629-2,FALSE,lectotype K;isotype BR,P.Claussen,80,NA,"Minas Gerais (Brazil, Southern America)",NA,310775-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141697&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jul 1871,NA,NA,www.ipni.org/n/310775-2,IPNI,NA,NA,NA,NA,
Vitis subrhomboidea,Vitaceae,Vitis,subrhomboidea,Baker,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(2): 208. 1871 [1 Jul 1871] ,Fl. Bras. (Martius),1871,14(2): 208,629-2,FALSE,lectotype K;isotype C,J.E.B.Warming,1868,NA,"Lagoa Santa, Minas Gerais (Brazil, Southern America)",NA,308372-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jul 1871,NA,NA,www.ipni.org/n/308372-2,IPNI,NA,NA,NA,NA,
Vitis sulcicaulis,Vitaceae,Vitis,sulcicaulis,Baker,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(2): 208. 1871 [1 Jul 1871] ,Fl. Bras. (Martius),1871,14(2): 208,629-2,FALSE,lectotype K;isotype C,J.E.B.Warming,1863,NA,"Lagoa Santa, Minas Gerais (Brazil, Southern America)",NA,311264-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jul 1871,NA,NA,www.ipni.org/n/311264-2,IPNI,NA,NA,NA,NA,
Vitis warmingii,Vitaceae,Vitis,warmingii,Baker,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(2): 201. 1871 [1 Jul 1871] ,Fl. Bras. (Martius),1871,14(2): 201,629-2,FALSE,lectotype K,J.E.B.Warming,1864,NA,"Minas Gerais (Brazil, Southern America)",NA,307656-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141695&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jul 1871,NA,NA,www.ipni.org/n/307656-2,IPNI,NA,NA,NA,NA,
Cissus lombardiana,Vitaceae,Cissus,lombardiana,Kottaim.,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77214674-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77214674-1,
Cissus paullinifolia,Vitaceae,Cissus,paullinifolia,Vell.,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:67855-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:67855-1,
Apocissus trianae,Vitaceae,Apocissus,trianae,(Planch.) Jackes & Trias-Blasi,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77322925-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77322925-1,
Clematicissus pruinata,Vitaceae,Clematicissus,pruinata,(Weinm.) C.A.Zanotti & Panizza,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77322631-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77322631-1,
