name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Euplassa warmingii,Proteaceae,Euplassa,warmingii,Sleumer,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 76(2): 192. 1954 [Jan 1954] ,Bot. Jahrb. Syst.,1954,76(2): 192,553-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,102214-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.issue=2&rft.spage=192&rft.volume=76&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan 1954,NA,NA,www.ipni.org/n/102214-2,IPNI,NA,NA,NA,NA,
Roupala acuminata,Proteaceae,Roupala,acuminata,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 59(Mém. 3g): 602. 1913 ,Bull. Soc. Bot. France,1913,59(Mém. 3g): 602,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222618-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/222618-2,IPNI,NA,NA,NA,NA,
Roupala angustifolia,Proteaceae,Roupala,angustifolia,Diels,tax_nov,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 288. 1915 ,Notizbl. Königl. Bot. Gart. Berlin,1915,6: 288,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222620-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=288&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/222620-2,IPNI,NA,NA,NA,NA,
Roupala arvensis,Proteaceae,Roupala,arvensis,Barb.Rodr.,tax_nov,spec.,FALSE,"Vellosia ed. 2, 1: 66, pl. 19, fig. B. 1891 ",Vellosia,1891,"ed. 2, 1: 66, pl. 19, fig. B",3884-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222621-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/222621-2,IPNI,NA,NA,NA,NA,
Roupala cearensis,Proteaceae,Roupala,cearensis,Sleumer,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 76(2): 157. 1954 [Jan 1954] ,Bot. Jahrb. Syst.,1954,76(2): 157,553-2,FALSE,NA,NA,NA,NA,"Ceará (Brazil, Southern America)",NA,222631-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.issue=2&rft.spage=157&rft.volume=76&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan 1954,NA,NA,www.ipni.org/n/222631-2,IPNI,NA,NA,NA,NA,
Roupala gardneri,Proteaceae,Roupala,gardneri,Meisn.,tax_nov,spec.,FALSE,"Fl. Bras. (Martius) 5(1): 83, t. 31, fig. 1. 1855 [1 Jan 1855] ",Fl. Bras. (Martius),1855,"5(1): 83, t. 31, fig. 1",629-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,706305-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/138895&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jan 1855,NA,NA,www.ipni.org/n/706305-1,IPNI,NA,NA,NA,NA,
Roupala impressiuscula,Proteaceae,Roupala,impressiuscula,Mez,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 12. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 12",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222654-2,TRUE,NA,24 Jun 1890,NA,NA,www.ipni.org/n/222654-2,IPNI,NA,NA,NA,NA,
Roupala krukovii,Proteaceae,Roupala,krukovii,A.C.Sm.,tax_nov,spec.,FALSE,Brittonia 2: 145. 1936 ,Brittonia,1936,2: 145,561-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,222657-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/222657-2,IPNI,NA,NA,NA,NA,
Roupala mucronulata,Proteaceae,Roupala,mucronulata,Mez,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 12. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 12",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222672-2,TRUE,NA,24 Jun 1890,NA,NA,www.ipni.org/n/222672-2,IPNI,NA,NA,NA,NA,
Roupala organensis,Proteaceae,Roupala,organensis,Gardner,tax_nov,spec.,FALSE,London J. Bot. 4: 135. 1845 ,London J. Bot.,1845,4: 135,704-2,FALSE,lectotype BM;isolectotype B;isolectotype E;isolectotype G;isolectotype K;isolectotype MO;isolectotype NY,George Gardner,615,NA,"Organ Mts: forests, 3500 ft, Brazil (Southern America)",NA,222677-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.spage=135&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/222677-2,IPNI,NA,NA,NA,NA,
Roupala pohlii,Proteaceae,Roupala,pohlii,Meisn.,tax_nov,spec.,FALSE,"Fl. Bras. (Martius) 5(1): 89, t. 33. 1855 [1 Jan 1855] ",Fl. Bras. (Martius),1855,"5(1): 89, t. 33",629-2,FALSE,lectotype NY,Pohl,s.n.,NA,Brazil (Southern America),NA,706367-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/138898&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Jan 1855,NA,NA,www.ipni.org/n/706367-1,IPNI,NA,NA,NA,NA,
Roupala tristis,Proteaceae,Roupala,tristis,Mez,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 11. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 11",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222715-2,FALSE,NA,24 Jun 1890,NA,NA,www.ipni.org/n/222715-2,IPNI,NA,NA,NA,NA,
Roupala warmingii,Proteaceae,Roupala,warmingii,Meisn.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 59(Mém. 3g): 603. 1913 ,Bull. Soc. Bot. France,1913,59(Mém. 3g): 603,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222717-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/222717-2,IPNI,NA,NA,NA,NA,
Roupala yauaperyensis,Proteaceae,Roupala,yauaperyensis,Barb.Rodr.,tax_nov,spec.,FALSE,"Vellosia ed. 2, 1: 66, pl. 19, fig. A. 1891 ",Vellosia,1891,"ed. 2, 1: 66, pl. 19, fig. A",3884-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,222719-2,TRUE,NA,NA,as jauaperyensis,NA,www.ipni.org/n/222719-2,IPNI,NA,NA,NA,NA,
Roupala cearaensis,Proteaceae,Roupala,cearaensis,Sleumer,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:706276-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:706276-1,
