name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Anthurium nanospadix,Araceae,Anthurium,nanospadix,Engl.,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 23b: 173. 1905 ",Pflanzenr. (Engler),1905,"4, Fam. 23b: 173",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15486-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/15486-2,IPNI,NA,NA,NA,NA,
Anthurium nobile,Araceae,Anthurium,nobile,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 366. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 366,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15501-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=366&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15501-2,IPNI,NA,NA,NA,NA,
Anthurium pluricarinatum,Araceae,Anthurium,pluricarinatum,"Camelo, Temponi, Baumgratz & Nadruz",tax_nov,spec.,FALSE,Phytotaxa 599(2): 111. 2023 [6 Jun 2023] [epublished],Phytotaxa,2023,599(2): 111,20011462-1,FALSE,holotype RB 792031;isotype RB;isotype UFRN,M.C. Camelo et al.,111,20 Jul 2019,"Rio Grande do Norte (Brazil Northeast, Brazil, Southern America)","Maxaranguape, RN–160, subindo a duna ao lado da estrada principal, 20 m",77320891-1,TRUE,NA,6 Jun 2023,doi:10.11646/phytotaxa.599.2.3 Etymology: named for the multi-ribbed petiole.,[epublished],www.ipni.org/n/77320891-1,IPNI,NA,NA,NA,NA,
Anthurium rioacimense,Araceae,Anthurium,rioacimense,Nadruz & Rabelo,tax_nov,spec.,FALSE,"Aroideana 37E(2): 12. 2014 [22 Dec 2014] [epublished], as 'rioacimensis'",Aroideana,2014,37E(2): 12,1545-2,FALSE,holotype RB 587522;isotype PAMG 57473,"M.F.R.Rabelo, L.M.Fernandes &amp; R.Guedes",s.n.,8 Feb 2013,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",Rio Acima. In the understory of Seasonal Semideciduous Forest surrounding das Velhas River,77144283-1,TRUE,NA,22 Dec 2014,NA,"[epublished], as 'rioacimensis'",www.ipni.org/n/77144283-1,IPNI,NA,NA,NA,NA,
Anthurium rubriflorum,Araceae,Anthurium,rubriflorum,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 399. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 399,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15651-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=399&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15651-2,IPNI,NA,NA,NA,NA,
Anthurium saxosum,Araceae,Anthurium,saxosum,K.Krause,tax_nov,spec.,FALSE,Notizbl. Bot. Gart. Berlin-Dahlem 11: 609. 1932 ,Notizbl. Bot. Gart. Berlin-Dahlem,1932,11: 609,1019-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,15668-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1932&rft.spage=609&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/15668-2,IPNI,NA,NA,NA,NA,
Anthurium sylvestre,Araceae,Anthurium,sylvestre,S.Moore,tax_nov,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 503. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 503",1084-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15743-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/15743-2,IPNI,NA,NA,NA,NA,
Anthurium tenuispadix,Araceae,Anthurium,tenuispadix,Engl.,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 23b: 73. 1905 ",Pflanzenr. (Engler),1905,"4, Fam. 23b: 73",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15752-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/15752-2,IPNI,NA,NA,NA,NA,
Anthurium theresiopolitanum,Araceae,Anthurium,theresiopolitanum,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 415. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 415,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15758-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=415&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15758-2,IPNI,NA,NA,NA,NA,
Aphyllarum tuberosum,Araceae,Aphyllarum,tuberosum,S.Moore,tax_nov,spec.,FALSE,"Verh. Kon. Ned. Akad. Wetensch., Afd. Natuurk., Sect. 2. 45(1): 10. 1948 ","Verh. Kon. Ned. Akad. Wetensch., Afd. Natuurk., Sect. 2.",1948,45(1): 10,3460-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,16336-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/16336-2,IPNI,NA,NA,NA,NA,
