family,genus,species,author,accepted,kingdom,name,rank,snippet,url,fqId,images
Heliconiaceae,Heliconia,santaremensis,Barreiros,TRUE,Plantae,Heliconia_santaremensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:119477-2,urn:lsid:ipni.org:names:119477-2,
Heliconiaceae,Heliconia,triflora,Barreiros,TRUE,Plantae,Heliconia_triflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:119516-2,urn:lsid:ipni.org:names:119516-2,
Heliconiaceae,Heliconia,mucronata,Barreiros,TRUE,Plantae,Heliconia_mucronata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:584856-1,urn:lsid:ipni.org:names:584856-1,
Heliconiaceae,Heliconia,auriculata,Barreiros,TRUE,Plantae,Heliconia_auriculata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:119305-2,urn:lsid:ipni.org:names:119305-2,
Heliconiaceae,Heliconia,revoluta,(Griggs) Standl.,TRUE,Plantae,Heliconia_revoluta,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:119465-2,urn:lsid:ipni.org:names:119465-2,
Heliconiaceae,Heliconia,juliani,Barreiros,TRUE,Plantae,Heliconia_juliani,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:119389-2,urn:lsid:ipni.org:names:119389-2,
Humiriaceae,Humiriastrum,purusensis,Prance,TRUE,Plantae,Humiriastrum_purusensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77296398-1,urn:lsid:ipni.org:names:77296398-1,
Humiriaceae,Vantanea,aracaensis,Prance,TRUE,Plantae,Vantanea_aracaensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77296399-1,urn:lsid:ipni.org:names:77296399-1,
Humiriaceae,Humiriastrum,piraparanense,Cuatrec.,TRUE,Plantae,Humiriastrum_piraparanense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:124806-2,urn:lsid:ipni.org:names:124806-2,
Humiriaceae,Schistostemon,oblongifolius,(Benth.) Cuatrec.,TRUE,Plantae,Schistostemon_oblongifolius,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:229301-2,urn:lsid:ipni.org:names:229301-2,
Humiriaceae,Schistostemon,retusus,(Ducke) Cuatrec.,TRUE,Plantae,Schistostemon_retusus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:229304-2,urn:lsid:ipni.org:names:229304-2,
Humiriaceae,Vantanea,spiritu-sancti,(Cuatrec.) K.Wurdack & Zartman,TRUE,Plantae,Vantanea_spiritu-sancti,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77198711-1,urn:lsid:ipni.org:names:77198711-1,
Hydrocharitaceae,Elodea,heterostemon,(S.Koehler & C.P.Bove) Byng & Christenh.,TRUE,Plantae,Elodea_heterostemon,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77182912-1,urn:lsid:ipni.org:names:77182912-1,
Hydrocharitaceae,Hydrocharis,laevigata,(Humb. & Bonpl. ex Willd.) Byng & Christenh.,TRUE,Plantae,Hydrocharis_laevigata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77182334-1,urn:lsid:ipni.org:names:77182334-1,
Hypericaceae,Vismia,tomentosa,Ruiz & Pav.,TRUE,Plantae,Vismia_tomentosa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:434165-1,urn:lsid:ipni.org:names:434165-1,
Iridaceae,Cypella,cruenta,Deble,TRUE,Plantae,Cypella_cruenta,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77254323-1,urn:lsid:ipni.org:names:77254323-1,
Iridaceae,Herbertia,guyunusae,Deble,TRUE,Plantae,Herbertia_guyunusae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77307321-1,urn:lsid:ipni.org:names:77307321-1,
Iridaceae,Sisyrinchium,caratuvense,C.D.Inácio & E.D.Lozano,TRUE,Plantae,Sisyrinchium_caratuvense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77296873-1,urn:lsid:ipni.org:names:77296873-1,
Iridaceae,Alophia,medusa,(Baker) Goldblatt,TRUE,Plantae,Alophia_medusa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:9616-2,urn:lsid:ipni.org:names:9616-2,
Iridaceae,Sisyrinchium,aquidaunicum,Ravenna,TRUE,Plantae,Sisyrinchium_aquidaunicum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:936525-1,urn:lsid:ipni.org:names:936525-1,
Iridaceae,Sisyrinchium,usneoides,C.D.Inácio & Antunes,TRUE,Plantae,Sisyrinchium_usneoides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77296874-1,urn:lsid:ipni.org:names:77296874-1,
Iridaceae,Trimezia,mauroi,(A.Gil & M.C.E.Amaral) Govaerts,TRUE,Plantae,Trimezia_mauroi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77205606-1,urn:lsid:ipni.org:names:77205606-1,
Iridaceae,Trimezia,sancti-vicentei,(A.Gil & M.C.E.Amaral) Govaerts,TRUE,Plantae,Trimezia_sancti-vicentei,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77205576-1,urn:lsid:ipni.org:names:77205576-1,
Iridaceae,Trimezia,warmingii,(Klatt) Christenh. & Byng,TRUE,Plantae,Trimezia_warmingii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77183107-1,urn:lsid:ipni.org:names:77183107-1,
Iridaceae,Alophia,graniticola,A.Gil,TRUE,Plantae,Alophia_graniticola,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234967-1,urn:lsid:ipni.org:names:77234967-1,
Iridaceae,Trimezia,liebmannii,Govaerts,TRUE,Plantae,Trimezia_liebmannii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77205586-1,urn:lsid:ipni.org:names:77205586-1,
Iridaceae,Cypella,lapidosa,Ravenna,TRUE,Plantae,Cypella_lapidosa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:74421-2,urn:lsid:ipni.org:names:74421-2,
Iridaceae,Sisyrinchium,iguazuanum,"C.D.Inácio, L.Eggers & Chauveau",TRUE,Plantae,Sisyrinchium_iguazuanum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77296875-1,urn:lsid:ipni.org:names:77296875-1,
Iridaceae,Cypella,opalina,(Ravenna) Deble,TRUE,Plantae,Cypella_opalina,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77212857-1,urn:lsid:ipni.org:names:77212857-1,
Iridaceae,Trimezia,sabini,(Lindl.) Ravenna,TRUE,Plantae,Trimezia_sabini,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1045777-2,urn:lsid:ipni.org:names:1045777-2,
Iridaceae,Trimezia,coerulea,(G.Lodd.) Ravenna,TRUE,Plantae,Trimezia_coerulea,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:441647-1,urn:lsid:ipni.org:names:441647-1,
Ixonanthaceae,Ochthocosmus,berryi,Steyerm.,TRUE,Plantae,Ochthocosmus_berryi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:281454-2,urn:lsid:ipni.org:names:281454-2,
Juncaceae,Juncus,debilis,A.Gray,TRUE,Plantae,Juncus_debilis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:132094-2,urn:lsid:ipni.org:names:132094-2,
Lacistemataceae,Lacistema,ligiae,L.Marinho & K.M.Pimenta,TRUE,Plantae,Lacistema_ligiae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77219141-1,urn:lsid:ipni.org:names:77219141-1,
Lamiaceae,Hypenia,machrisae,(Epling) Harley & J.F.B.Pastore,TRUE,Plantae,Hypenia_machrisae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77260773-1,urn:lsid:ipni.org:names:77260773-1,
Lamiaceae,Hyptis,lavoisierifolia,"A.Soares, J.F.B.Pastore & Harley",TRUE,Plantae,Hyptis_lavoisierifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77219941-1,urn:lsid:ipni.org:names:77219941-1,
Lamiaceae,Hyptis,melittiflora,Harley & J.F.B.Pastore,TRUE,Plantae,Hyptis_melittiflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216859-1,urn:lsid:ipni.org:names:77216859-1,
Lamiaceae,Aegiphila,casseliiformis,Schauer,TRUE,Plantae,Aegiphila_casseliiformis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:860819-1,urn:lsid:ipni.org:names:860819-1,
Lamiaceae,Aegiphila,novofrifurgensis,Moldenke,TRUE,Plantae,Aegiphila_novofrifurgensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:5776-2,urn:lsid:ipni.org:names:5776-2,
Lamiaceae,Cantinoa,× obvallata,(Spreng. ex Benth.) Harley & J.F.B.Pastore,TRUE,Plantae,Cantinoa_× obvallata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77120761-1,urn:lsid:ipni.org:names:77120761-1,
Lamiaceae,Salvia,arrabidae,Steud.,TRUE,Plantae,Salvia_arrabidae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:455686-1,urn:lsid:ipni.org:names:455686-1,
Lamiaceae,Vitex,pomerana,"Fraga, Antar, J.Freitas & Lírio",TRUE,Plantae,Vitex_pomerana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77306713-1,urn:lsid:ipni.org:names:77306713-1,
Lamiaceae,Cyanocephalus,glocimarii,Harley & J.F.B.Pastore,TRUE,Plantae,Cyanocephalus_glocimarii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216860-1,urn:lsid:ipni.org:names:77216860-1,
Lamiaceae,Hyptis,spathulata,Harley,TRUE,Plantae,Hyptis_spathulata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77295994-1,urn:lsid:ipni.org:names:77295994-1,
Lamiaceae,Marsypianthes,tubulosa,"A.Soares, J.F.B.Pastore & Harley",TRUE,Plantae,Marsypianthes_tubulosa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77299354-1,urn:lsid:ipni.org:names:77299354-1,
Lamiaceae,Oocephalus,rhodocalyx,A.Soares & Harley,TRUE,Plantae,Oocephalus_rhodocalyx,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216861-1,urn:lsid:ipni.org:names:77216861-1,
Lamiaceae,Hyptis,cachimboensis,Harley,TRUE,Plantae,Hyptis_cachimboensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77295996-1,urn:lsid:ipni.org:names:77295996-1,
Lamiaceae,Prunella,laciniata,(L.) L.,TRUE,Plantae,Prunella_laciniata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:455135-1,urn:lsid:ipni.org:names:455135-1,
Lamiaceae,Mentha,× rotundifolia,(L.) Huds.,TRUE,Plantae,Mentha_× rotundifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:451079-1,urn:lsid:ipni.org:names:451079-1,
Lamiaceae,Ocimum,× africanum,Lour.,TRUE,Plantae,Ocimum_× africanum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:452853-1,urn:lsid:ipni.org:names:452853-1,
Lamiaceae,Mentha,× piperita,L.,TRUE,Plantae,Mentha_× piperita,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:450969-1,urn:lsid:ipni.org:names:450969-1,
Lauraceae,Ocotea,rigens,(Nees & Mart.) Rohwer,TRUE,Plantae,Ocotea_rigens,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:281495-2,urn:lsid:ipni.org:names:281495-2,
Lauraceae,Persea,australis,Linden,TRUE,Plantae,Persea_australis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:467931-1,urn:lsid:ipni.org:names:467931-1,
Lauraceae,Aiouea,baitelloana,(van der Werff & P.L.R.Moraes) van der Werff & P.L.R.Moraes,TRUE,Plantae,Aiouea_baitelloana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77173650-1,urn:lsid:ipni.org:names:77173650-1,
Lauraceae,Cinnamomum,weddellii,Doweld,TRUE,Plantae,Cinnamomum_weddellii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77177667-1,urn:lsid:ipni.org:names:77177667-1,
Lauraceae,Cryptocarya,jacarepaguensis,Vattimo-Gil,TRUE,Plantae,Cryptocarya_jacarepaguensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:71684-2,urn:lsid:ipni.org:names:71684-2,
Lauraceae,Mezilaurus,conceicionensis,"L.C.S.Assis, P.B.Meyer & F.M.Alves",TRUE,Plantae,Mezilaurus_conceicionensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77296877-1,urn:lsid:ipni.org:names:77296877-1,
Lauraceae,Ocotea,bragae,Coe-Teix.,TRUE,Plantae,Ocotea_bragae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171552-2,urn:lsid:ipni.org:names:171552-2,
Lauraceae,Ocotea,cinnamomoides,Scheidw.,TRUE,Plantae,Ocotea_cinnamomoides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:2931255-4,urn:lsid:ipni.org:names:2931255-4,
Lauraceae,Ocotea,rupestris,L.C.S.Assis & Mello-Silva,TRUE,Plantae,Ocotea_rupestris,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77106618-1,urn:lsid:ipni.org:names:77106618-1,
Lauraceae,Persea,meziana,Rasingam & Karthig.,TRUE,Plantae,Persea_meziana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77218206-1,urn:lsid:ipni.org:names:77218206-1,
Lauraceae,Persea,pumila,P.L.R.Moraes & R.S.Pacheco,TRUE,Plantae,Persea_pumila,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77143019-1,urn:lsid:ipni.org:names:77143019-1,
Lauraceae,Phoebe,reticulata,Mez,TRUE,Plantae,Phoebe_reticulata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:193811-2,urn:lsid:ipni.org:names:193811-2,
Lauraceae,Nectandra,briquetii,Hassl.,TRUE,Plantae,Nectandra_briquetii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:167776-2,urn:lsid:ipni.org:names:167776-2,
Lauraceae,Ocotea,gracilipes,Mez,TRUE,Plantae,Ocotea_gracilipes,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171673-2,urn:lsid:ipni.org:names:171673-2,
Lauraceae,Acrodiclidium,elaeophorum,Barb.Rodr. ex P.Lecointe,TRUE,Plantae,Acrodiclidium_elaeophorum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:2620092-4,urn:lsid:ipni.org:names:2620092-4,
Lauraceae,Licaria,caryophyllata,Ducke,TRUE,Plantae,Licaria_caryophyllata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:465256-1,urn:lsid:ipni.org:names:465256-1,
Lauraceae,Licaria,deltoidea,van der Werff,TRUE,Plantae,Licaria_deltoidea,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77107497-1,urn:lsid:ipni.org:names:77107497-1,
Lauraceae,Mespilodaphne,ligulata,(van der Werff) van der Werff,TRUE,Plantae,Mespilodaphne_ligulata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77254972-1,urn:lsid:ipni.org:names:77254972-1,
Lauraceae,Rhodostemonodaphne,curicuriariensis,Madriñán,TRUE,Plantae,Rhodostemonodaphne_curicuriariensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60441012-2,urn:lsid:ipni.org:names:60441012-2,
Lauraceae,Mespilodaphne,fragrantissima,(Ducke) Trofimov,TRUE,Plantae,Mespilodaphne_fragrantissima,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77198013-1,urn:lsid:ipni.org:names:77198013-1,
Lauraceae,Ocotea,diffusa,van der Werff,TRUE,Plantae,Ocotea_diffusa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:314094-2,urn:lsid:ipni.org:names:314094-2,
Lauraceae,Ocotea,hilariana,Mez,TRUE,Plantae,Ocotea_hilariana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171686-2,urn:lsid:ipni.org:names:171686-2,
Lauraceae,Ocotea,hoehnei,Vattimo-Gil,TRUE,Plantae,Ocotea_hoehnei,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171687-2,urn:lsid:ipni.org:names:171687-2,
Lauraceae,Ocotea,nobilis,(A.C.Sm.) Kosterm.,TRUE,Plantae,Ocotea_nobilis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171791-2,urn:lsid:ipni.org:names:171791-2,
Lauraceae,Rhodostemonodaphne,debilis,(Kosterm.) Chanderb.,TRUE,Plantae,Rhodostemonodaphne_debilis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77075389-1,urn:lsid:ipni.org:names:77075389-1,
Lauraceae,Rhodostemonodaphne,leptoclada,Madriñán,TRUE,Plantae,Rhodostemonodaphne_leptoclada,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:301184-2,urn:lsid:ipni.org:names:301184-2,
Lauraceae,Aiouea,erythropus,(Nees & Mart.) R.Rohde,TRUE,Plantae,Aiouea_erythropus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77173612-1,urn:lsid:ipni.org:names:77173612-1,
Lauraceae,Cinnamomum,bahianum,Lukman.,TRUE,Plantae,Cinnamomum_bahianum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:463297-1,urn:lsid:ipni.org:names:463297-1,
Lauraceae,Persea,psammophila,P.L.R.Moraes,TRUE,Plantae,Persea_psammophila,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234926-1,urn:lsid:ipni.org:names:77234926-1,
Lauraceae,Ocotea,clavigera,Mez,TRUE,Plantae,Ocotea_clavigera,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171586-2,urn:lsid:ipni.org:names:171586-2,
Lauraceae,Ocotea,obovata,(Ruiz & Pav.) Mez,TRUE,Plantae,Ocotea_obovata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171798-2,urn:lsid:ipni.org:names:171798-2,
Lauraceae,Persea,croizatii,van der Werff,TRUE,Plantae,Persea_croizatii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:282534-2,urn:lsid:ipni.org:names:282534-2,
Lauraceae,Nectandra,pulchra,Ekman & O.C.Schmidt,TRUE,Plantae,Nectandra_pulchra,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:308779-2,urn:lsid:ipni.org:names:308779-2,
Lauraceae,Ocotea,lindbergii,Mez,TRUE,Plantae,Ocotea_lindbergii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171734-2,urn:lsid:ipni.org:names:171734-2,
Lauraceae,Mespilodaphne,cymbarum,(Kunth) Trofimov,TRUE,Plantae,Mespilodaphne_cymbarum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77198011-1,urn:lsid:ipni.org:names:77198011-1,
Lauraceae,Ocotea,fendleri,(Meisn.) Rohwer,TRUE,Plantae,Ocotea_fendleri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:281461-2,urn:lsid:ipni.org:names:281461-2,
Lauraceae,Aniba,rosodora,Ducke,TRUE,Plantae,Aniba_rosodora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:13880-2,urn:lsid:ipni.org:names:13880-2,
Lauraceae,Ocotea,kostermansiana,Vattimo-Gil,TRUE,Plantae,Ocotea_kostermansiana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171710-2,urn:lsid:ipni.org:names:171710-2,
Lauraceae,Ocotea,magnilimba,Kosterm.,TRUE,Plantae,Ocotea_magnilimba,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171744-2,urn:lsid:ipni.org:names:171744-2,
Lauraceae,Ocotea,pomaderrioides,(Meisn.) Mez,TRUE,Plantae,Ocotea_pomaderrioides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:171833-2,urn:lsid:ipni.org:names:171833-2,
Lauraceae,Mezilaurus,ita-uba,(Meisn.) Taub. ex Mez,TRUE,Plantae,Mezilaurus_ita-uba,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:158649-2,urn:lsid:ipni.org:names:158649-2,
Lecythidaceae,Eschweilera,padauariensis,Roosmalen,TRUE,Plantae,Eschweilera_padauariensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77308283-1,urn:lsid:ipni.org:names:77308283-1,
Lecythidaceae,Lecythis,oldemanii,Roosmalen,TRUE,Plantae,Lecythis_oldemanii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60468343-2,urn:lsid:ipni.org:names:60468343-2,
Lentibulariaceae,Utricularia,chapadensis,"Baleeiro, Gonella & R.W.Jobson",TRUE,Plantae,Utricularia_chapadensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77310100-1,urn:lsid:ipni.org:names:77310100-1,
Lentibulariaceae,Utricularia,lunaris,"Baleeiro, Gonella & R.W.Jobson",TRUE,Plantae,Utricularia_lunaris,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77310101-1,urn:lsid:ipni.org:names:77310101-1,
Lentibulariaceae,Utricularia,pantaneira,"Baleeiro, Gonella & R.W.Jobson",TRUE,Plantae,Utricularia_pantaneira,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77310102-1,urn:lsid:ipni.org:names:77310102-1,
Liliaceae,Lilium,regale,E.H.Wilson,TRUE,Plantae,Lilium_regale,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:537767-1,urn:lsid:ipni.org:names:537767-1,
Linderniaceae,Vandellia,diffusa,L.,TRUE,Plantae,Vandellia_diffusa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:262512-2,urn:lsid:ipni.org:names:262512-2,
Linderniaceae,Torenia,crustacea,(L.) Cham. & Schltdl.,TRUE,Plantae,Torenia_crustacea,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1189750-2,urn:lsid:ipni.org:names:1189750-2,
Loganiaceae,Spigelia,heliotropioides,(Pohl) E.F.Guim. & Fontella,TRUE,Plantae,Spigelia_heliotropioides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:242200-2,urn:lsid:ipni.org:names:242200-2,
Loganiaceae,Spigelia,hurleyi,Fern.Casas,TRUE,Plantae,Spigelia_hurleyi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:20002791-1,urn:lsid:ipni.org:names:20002791-1,
Loganiaceae,Strychnos,romeu-belenii,Krukoff & Barneby,TRUE,Plantae,Strychnos_romeu-belenii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:247347-2,urn:lsid:ipni.org:names:247347-2,
Loganiaceae,Strychnos,gubleri,G.Planch.,TRUE,Plantae,Strychnos_gubleri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:547217-1,urn:lsid:ipni.org:names:547217-1,
Loranthaceae,Loranthus,americanus,Vell.,TRUE,Plantae,Loranthus_americanus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:2353581-4,urn:lsid:ipni.org:names:2353581-4,
Loranthaceae,Struthanthus,dorothyae,Rizzini,TRUE,Plantae,Struthanthus_dorothyae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:960408-1,urn:lsid:ipni.org:names:960408-1,
Loranthaceae,Struthanthus,rufofurfuraceus,Rizzini,TRUE,Plantae,Struthanthus_rufofurfuraceus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:247216-2,urn:lsid:ipni.org:names:247216-2,
Loranthaceae,Struthanthus,tetraqueter,(Mart.) Mart.,TRUE,Plantae,Struthanthus_tetraqueter,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:551815-1,urn:lsid:ipni.org:names:551815-1,
Loranthaceae,Passovia,bracteata,Caires & Dettke,TRUE,Plantae,Passovia_bracteata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216119-1,urn:lsid:ipni.org:names:77216119-1,
Loranthaceae,Phthirusa,× angulata,K.Krause,TRUE,Plantae,Phthirusa_× angulata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:194472-2,urn:lsid:ipni.org:names:194472-2,
Loranthaceae,Struthanthus,salzmannii,Eichler,TRUE,Plantae,Struthanthus_salzmannii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:551790-1,urn:lsid:ipni.org:names:551790-1,
Loranthaceae,Oryctanthus,guatemalensis,(Standl.) Standl. & Steyerm.,TRUE,Plantae,Oryctanthus_guatemalensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:176911-2,urn:lsid:ipni.org:names:176911-2,
Lythraceae,Diplusodon,grahamiae,T.B.Cavalc.,TRUE,Plantae,Diplusodon_grahamiae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098684-1,urn:lsid:ipni.org:names:77098684-1,
