name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Lycopodium limidum,Lycopodiaceae,Lycopodium,limidum,Silveira ex Nessel & Hoehne,tax_nov,spec.,"Arch. Bot. Sao Paulo 1: 387. 1927 , in synon",Arch. Bot. Sao Paulo,1927,1: 387,532-2,NA,NA,NA,NA,Brazil (Southern America),NA,147431-2,NA,NA,NA,www.ipni.org/n/147431-2,IPNI,NA
Lycopodium longearistatum,Lycopodiaceae,Lycopodium,longearistatum,Christ in Schwacke,tax_nov,spec.,"Pl. Nov. Mineir. 2: 40. 1900 ; & Bull. Herb. Boiss. ser. 2, 2: 703. 1902. Brazil",Pl. Nov. Mineir.,1900,2: 40,11591-2,NA,NA,NA,NA,Brazil (Southern America),NA,147445-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1900&rft.spage=40&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/886&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/147445-2,IPNI,NA
Lycopodium louisianum,Lycopodiaceae,Lycopodium,louisianum,Link ex Courtin,tax_nov,spec.,Cult. Farnkr. 88. 1855 ,Cult. Farnkr.,1855,88,20039409-1,NA,NA,NA,NA,Brazil (Southern America),NA,77320616-1,NA,NA,NA,www.ipni.org/n/77320616-1,IPNI,NA
Lycopodium luetzelburgii,Lycopodiaceae,Lycopodium,luetzelburgii,Rosenst.,tax_nov,spec.,"Repert. Spec. Nov. Regni Veg. 20: 95. 1924 ; & Estudo Bot. Nardeste Rio de Janiero, 3: 256.  1923 Nomen",Repert. Spec. Nov. Regni Veg.,1924,20: 95,788-2,NA,NA,NA,NA,Brazil (Southern America),NA,147455-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=95&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/147455-2,IPNI,NA
Lycopodium mooreanum,Lycopodiaceae,Lycopodium,mooreanum,Sander ex Baker,tax_nov,spec.,"Gard. Chron. ser. 3, 12: 582. 1892 ",Gard. Chron.,1892,"ser. 3, 12: 582",1224-2,NA,NA,NA,NA,"Northern Brazil, Brazil (Southern America)",NA,147486-2,NA,NA,NA,www.ipni.org/n/147486-2,IPNI,NA
Lycopodium ouropretanum,Lycopodiaceae,Lycopodium,ouropretanum,Christ in Schwacke,tax_nov,spec.,"Pl. Nov. Mineir. 2: 39, t.4 (right). 1900 ; & Bull. Herb. Boiss. ser. 2, 2: 702.  1902.  Brazil",Pl. Nov. Mineir.,1900,"2: 39, t.4 (right)",11591-2,NA,NA,NA,NA,Brazil (Southern America),NA,147510-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1900&rft.spage=39&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/886&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/147510-2,IPNI,NA
Lycopodium pithyoides,Lycopodiaceae,Lycopodium,pithyoides,Schltdl. & Cham.,tax_nov,spec.,Linnaea 5(4): 623. 1830 [Oct 1830] ,Linnaea,1830,5(4): 623,703-2,NA,NA,NA,NA,Brazil (Southern America),NA,280083-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.issue=4&rft.spage=623&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Oct 1830,NA,www.ipni.org/n/280083-2,IPNI,NA
Lycopodium pruinosum,Lycopodiaceae,Lycopodium,pruinosum,Hieron. & Herter,tax_nov,spec.,"Bot. Jahrb. Syst. 43(1-2, Beibl. 98): 37, 52. 1909 [23 Feb 1909] ",Bot. Jahrb. Syst.,1909,"43(1-2, Beibl. 98): 37, 52",553-2,NA,NA,NA,NA,Brazil (Southern America),NA,147543-2,NA,23 Feb 1909,NA,www.ipni.org/n/147543-2,IPNI,NA
Lycopodium pseudomandiocanum,Lycopodiaceae,Lycopodium,pseudomandiocanum,Herter,tax_nov,spec.,"Bot. Jahrb. Syst. 43(1-2, Beibl. 98): 35, 49. 1909 [23 Feb 1909] ",Bot. Jahrb. Syst.,1909,"43(1-2, Beibl. 98): 35, 49",553-2,NA,NA,NA,NA,Brazil (Southern America),NA,147545-2,NA,23 Feb 1909,NA,www.ipni.org/n/147545-2,IPNI,NA
Lycopodium sydowiorum,Lycopodiaceae,Lycopodium,sydowiorum,Herter,tax_nov,spec.,Repert. Spec. Nov. Regni Veg. 13: 296. 1914 ,Repert. Spec. Nov. Regni Veg.,1914,13: 296,788-2,NA,NA,NA,NA,Brazil (Southern America),NA,147652-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/353571&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/147652-2,IPNI,NA
Lycopodium treitubensis,Lycopodiaceae,Lycopodium,treitubensis,Silveira,tax_nov,spec.,"Bol. Commiss. Geogr. Estado Minas Gerais 2, no. 5: 118, tab. 1898 ",Bol. Commiss. Geogr. Estado Minas Gerais,1898,"2, no. 5: 118, tab.",17619-2,NA,NA,NA,NA,Brazil (Southern America),NA,280117-2,NA,NA,NA,www.ipni.org/n/280117-2,IPNI,NA
Urostachys gehrti,Lycopodiaceae,Urostachys,gehrti,Nessel,tax_nov,spec.,"Repert. Spec. Nov. Regni Veg. 36: 189, pl.177. 1934 ",Repert. Spec. Nov. Regni Veg.,1934,"36: 189, pl.177",788-2,NA,NA,NA,NA,"Santa Catarina (Brazil, Southern America)",NA,260406-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=189&rft.volume=36&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/260406-2,IPNI,NA
Urostachys gehrtii,Lycopodiaceae,Urostachys,gehrtii,Nessel,tax_nov,spec.,Repert. Spec. Nov. Regni Veg. 36: 189. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,36: 189,788-2,NA,NA,NA,NA,Brazil (Southern America),NA,286545-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=189&rft.volume=36&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/286545-2,IPNI,NA
Urostachys hemlerii,Lycopodiaceae,Urostachys,hemlerii,Nessel,tax_nov,spec.,"Arch. Bot. Sao Paulo 1: 389, pl. 9. 1927 ",Arch. Bot. Sao Paulo,1927,"1: 389, pl. 9",532-2,NA,NA,NA,NA,Brazil (Southern America),NA,260414-2,NA,NA,NA,www.ipni.org/n/260414-2,IPNI,NA
Urostachys hoehnei,Lycopodiaceae,Urostachys,hoehnei,Nessel,tax_nov,spec.,"Arch. Bot. Sao Paulo 1: 383, pl. 6. 1927 ",Arch. Bot. Sao Paulo,1927,"1: 383, pl. 6",532-2,NA,NA,NA,NA,Brazil (Southern America),NA,260421-2,NA,NA,NA,www.ipni.org/n/260421-2,IPNI,NA
Urostachys leitzii,Lycopodiaceae,Urostachys,leitzii,Nessel,tax_nov,spec.,Repert. Spec. Nov. Regni Veg. 36: 184. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,36: 184,788-2,NA,NA,NA,NA,Brazil (Southern America),NA,286552-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=184&rft.volume=36&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/286552-2,IPNI,NA
Urostachys luederwaldtii,Lycopodiaceae,Urostachys,luederwaldtii,Nessel,tax_nov,spec.,"Repert. Spec. Nov. Regni Veg. 36: 178, fig. 1934 ",Repert. Spec. Nov. Regni Veg.,1934,"36: 178, fig",788-2,NA,NA,NA,NA,Brazil (Southern America),NA,286555-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=178&rft.volume=36&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/286555-2,IPNI,NA
Urostachys orgaosensis,Lycopodiaceae,Urostachys,orgaosensis,Herter ex Nessel & Hoehne,tax_nov,spec.,Arch. Bot. Sao Paulo 1: 380. 1927 ,Arch. Bot. Sao Paulo,1927,1: 380,532-2,NA,NA,NA,NA,Brazil (Southern America),NA,260476-2,NA,NA,NA,www.ipni.org/n/260476-2,IPNI,NA
Urostachys parvifolius,Lycopodiaceae,Urostachys,parvifolius,(Raddi) Herter ex Nessel & Hoehne,tax_nov,spec.,"Arch. Bot. Sao Paulo 2: 395, t.10, f.2. 1927 ",Arch. Bot. Sao Paulo,1927,"2: 395, t.10, f.2",532-2,NA,NA,NA,NA,"Rio de Janeiro &amp; Matto Grosso, Brazil (Southern America)",NA,260478-2,NA,NA,NA,www.ipni.org/n/260478-2,IPNI,NA
Urostachys portoanus,Lycopodiaceae,Urostachys,portoanus,Nessel,tax_nov,spec.,"Repert. Spec. Nov. Regni Veg. 39: 70, pl.194b. 1935 ",Repert. Spec. Nov. Regni Veg.,1935,"39: 70, pl.194b",788-2,NA,NA,NA,NA,"Sao Paulo (Brazil, Southern America)",NA,260492-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=70&rft.volume=39&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/260492-2,IPNI,NA
Urostachys sampaioanus,Lycopodiaceae,Urostachys,sampaioanus,Nessel,tax_nov,spec.,"Arch. Bot. Sao Paulo 1: 407, pl. 24. 1927 ",Arch. Bot. Sao Paulo,1927,"1: 407, pl. 24",532-2,NA,NA,NA,NA,Brazil (Southern America),NA,260524-2,NA,NA,NA,www.ipni.org/n/260524-2,IPNI,NA
Urostachys schwackeanus,Lycopodiaceae,Urostachys,schwackeanus,(Glaz. & Hieron.) Herter ex Nessel & Hoehne,tax_nov,spec.,Arch. Bot. Sao Paulo 2: 388. 1927 ,Arch. Bot. Sao Paulo,1927,2: 388,532-2,NA,NA,NA,NA,Brazil (Southern America),NA,260532-2,NA,NA,NA,www.ipni.org/n/260532-2,IPNI,NA
Urostachys spegazzinii,Lycopodiaceae,Urostachys,spegazzinii,Herter ex Nessel & Hoehne,tax_nov,spec.,Arch. Bot. Sao Paulo 1: 412. 1927 ,Arch. Bot. Sao Paulo,1927,1: 412,532-2,NA,NA,NA,NA,Brazil (Southern America),NA,260547-2,NA,NA,NA,www.ipni.org/n/260547-2,IPNI,NA
Huperzia erythrocaulos,Lycopodiaceae,Huperzia,erythrocaulos,(Fée) Holub,NA,Species,Folia Geobot. Phytotax. 20: 72 (1985),NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,278356-2,NA,NA,NA,https://powo.science.kew.org/taxon/278356-2,POWO,NA
Huperzia quadriforiata,Lycopodiaceae,Huperzia,quadriforiata,(Bory ex Duperr) Rothm.,NA,Species,Feddes Repert. Spec. Nov. Regni Veg. 54: 60 (1944),NA,1944,NA,NA,NA,NA,NA,NA,NA,NA,124858-2,NA,NA,NA,https://powo.science.kew.org/taxon/124858-2,POWO,NA
Huperzia heterocarpos,Lycopodiaceae,Huperzia,heterocarpos,(Fée) Holub,NA,Species,Folia Geobot. Phytotax. 20: 73 (1985),NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,278369-2,NA,NA,NA,https://powo.science.kew.org/taxon/278369-2,POWO,NA
